"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Milwaukee, WI",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,1147.5,1095,1250,1250,1200,1025,1025,1055,950,995,1010,900,950,1050,1050,1100,1095,1012.5,950,1000,999.5,1050,1000,1037.5,1100,1047.5,1100,1100,1150,1082.5,1100,1100
"Jacksonville, FL",31,,,,,,,,,,,,1924.5,1972,1895,2100,1995,2022.5,1999,1995,1999,2000,1970,1995,1925,1800,1980,1970,1997,1997,1900,1895,1800,1900,1850,1825,1785,1695,1800,1825,1875,1887.5,1995,1925,1912.5,1900,1900,1900,1875,1810,1800,1795,1991,2000,1997.5,1995,1950,1853.5,1897,1845,1950,1950,1925,1950,1900,1950,1895,1900,1850,1895,1895,1995,1995,1900,1964,1985,2100,1925,1995,1950,1972.5,1895,1900,1999.5,2000,1950,1995,2152.5,2095,2152.5,2175,2295,2150,2200,2200,2100,2100,1995,1995,1999.5,2062.5,2150,2122.5,2000,1999,1995,1950,1795,1900,1950,2010,2100,2000,2000,1995,1995,1900
"Memphis, TN",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.5,1562.5,1497.5,1495,1295,1295,1145,1195,1310,1295,1295,1395,1300,1299,1215
"Oklahoma City, OK",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1125,1095,1000,1022.5,962.5,995,997,1062.5,1075,1085,1012.5,1037.5,1050,1145,1150
"Hartford, CT",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.5,1200,1250,1325,1300,1100,1100,1100,1100,1100,1100,1100,1150,1100,1100,1100,1100,1150,1100,1150,1200,1200,1150,1100,1100,1100,1000,1000,1075,1187.5,1197.5,1200,1200,1200,1195,1192.5,1150,1150,1100,1125,1150,1100,1150,1150,1200,1200,1150,1250,1250,1275,1275,1275,1300,1350,1300,1300,1325,1285,1275,1260,1260,1300,1300,1300,1300,1300,1295,1300,1300,1300,1300,1300,1300,1295,1270,1300,1370,1300,1300
"Richmond, VA",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1650,1647.5,1550,1750,1795,1795,1745,1695,1650,1750,1725,1700,1760,1700,1737.5,1500,1722.5,1772.5,1822.5,1737.5,1750,1800,1800,1850,1850,1797.5,1772.5,1800,1750,1725,1895,1850,1600,1800,1850,1975,1950,1800,1800,1899,1900,1772.5,1795,1800,1787.5,1850,1725,1900,2100,1830,1825,1800,1875,1750,1775,2000,1950,2100,2000,2155,1982.5,1950,1900,1950,1950,2000,2100,2050,2000,2195,2195,2100,2000,2000,2100,2047.5,2147.5,2047.5,2100,2150,1995,2200,2247.5,2295,2197.5,2200
"Buffalo, NY",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,800,697.5,750,775,795,762.5,750,750,850,800,800,890,850,850,825,800,850,850,840,925,897.5,950,912.5,1000,925,850,875,900,900,900,925,950,950,950,962.5,997.5,950,975,950,950,950,950,950,990,1000,1000,1050,1000,999,1000,975,950,900,940,975,975,1000,1000,1000,995,1000,995
"Salt Lake City, UT",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1695,1700,1700,1795,1797.5,1810,1895,1910,1995,1899.5,1862.5,1849,1800,1900,1912.5,1937.5,1925,1995,1995,1995,1917.5,1995,1995,2000,2000,2047.5,1995,2000,1995,2100,2149,2185,2100,2150,2100
"Rochester, NY",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,975,1050,1062.5,1100,995,1000,950,950,1097.5,1100,1200,1200,1250,1250,1175,1235,1200,1095,1100,1025,1087.5,1200,1200,1250,1250,1250,1150,1187.5
"Urban Honolulu, HI",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3450,3250,3425,3450,3200,3400,3150,3100,3100,2900,2800,2800,2742.5,2550,2700,3075,3000,3212.5,3300,3200,2975,3000,3250,2922,3050,3000,2900,2995,2800,2500,2600,2900,2850,2550,2677,3000,2880,3000,2700,2700,2650,2682,2675,2675,2800,2800,2700,2664,2525,2695,2600,2595,2500,2500,2632,2650,2697.5,2665.5,2537.5,2500,2500,2500,2500,2600,2600,2665.5,2625,2657,2700,2500,2650,2700,2500,2500
"Worcester, MA",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.5,1425,1412.5,1250,1100,1150,1295,1300,1350,1350,1300,1337.5,1400,1285,1187.5,1275,1300,1300,1275,1450,1450,1450,1495,1397.5,1372,1395,1400,1350,1400,1475,1500,1500,1500,1400,1425,1475,1600,1450,1475,1300
