"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1325,1350,1300,1300,1200,1290,1350,1400,1400,1400,1400,1340,1395,1350,1400,1350,1350,1395,1400,1600,1590,1450,1550,1375,1450,1450,1495,1450,1495,1495,1497.5,1499,1577.5,1600,1650,1650,1700,1650,1695,1600,1595,1620,1650,1600,1600,1695,1750,1650,1650,1650,1600,1600,1650,1695,1695,1650,1700,1800,1795,1795,1795,1750,1700
"Maryvale","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",2,,,,890,875,885,912.5,895,875,850,875,850,850,825,850,850,850,850,850,845,825,815,800,817.5,800,825,850,850,850,850,850,875,875,850,850,850,850,850,850,850,850,850,845,850,850,850,850,850,850,850,850,875,875,875,895,875,875,880,895,895,895,899,895,895,900,925,915,900,900,905,925,915,950,950,950,950,973.5,975,900,957.5,950,925,899,975,985,1000,1000,1050,1050,1065,1075,1050,1025,1000,1025,1050,1089.5,1095,1113.5,1112.5,1145,1150,1117.5,1150,1150,1172.5,1100,1150,1175,1100,1165,1200,1250,1250,1248,1250
"Paradise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",3,,,,,,,,,,,,,1100,1100,1100,1150,1175,1150,1150,1100,1100,1095,1100,1100,1100,1095,1050,1050,1095,1050,1050,1050,1000,1025,1000,1000,1000,1025,1050,1055,1095,1095,1100,1125,1150,1150,1142.5,1150,1150,1150,1150,1125,1110,1150,1150,1175,1195,1195,1195,1200,1150,1200,1250,1250,1250,1250,1275,1250,1245,1245,1250,1262.5,1295,1300,1300,1250,1300,1195,1250,1247.5,1250,1300,1200,1250,1295,1300,1350,1300,1350,1350,1350,1350,1350,1350,1325,1315,1300,1350,1395,1375,1375,1425,1400,1475,1450,1450,1450,1400,1400,1450,1460,1450,1487.5,1495,1495,1450
"Upper West Side","New York","NY","New York-Newark-Jersey City","New York County",4,2925,2850,3000,3100,3200,3497.5,3500,3500,3600,3600,3500,3500,3400,3270,3225,3215,3105,3240,3400,3500,3595,3500,3450,3250,3400,3200,3200,3350,3400,3382.5,3400,3400,3450,3400,3300,3300,3300,3300,3295,3299,3250,3200,3250,3495,3487.5,3500,3500,3500,3500,3500,3510,3500,3649,3600,3582.5,3600,3680,3600,3600,3657.5,3600,3599,3600,3600,3675,3695,3675,3700,3670,3687.5,3695,3700,3700,3700,3650,3649,3592.5,3500,3500,3500,3500,3565,3500,3500,3500,3500,3582.5,3595,3600,3600,3550,3500,3500,3540,3550,3500,3500,3500,3500,3500,3500,3550,3500,3500,3565,3592.5,3552.5,3515,3500,3500,3500,3500,3500,3500,3590,3540
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,2300,2300,2400,2495,2497.5,2447.5,2295,2295,2200,2315,2435,2555,2600,2595,2600,2600,2500,2600,2590
"Upper East Side","New York","NY","New York-Newark-Jersey City","New York County",6,,,,3200,3200,3500,3750,3600,3375,3297.5,3300,2997.5,2525,2550,2595,2595,2607.5,2700,2800,2872.5,2950,2900,2900,2775,2800,2700,2700,2750,2700,2700,2750,2795,2800,2800,2800,2800,2800,2750,2795,2700,2600,2500,2600,2800,2985,3100,3095,3050,3000,3000,3100,3000,3100,3000,3185,3165,3125,3100,3100,3150,3150,3150,3171,3150,3200,3200,3200,3200,3200,3200,3195,3195,3200,3195,3195,3185,3062.5,3095,3000,2995,3000,3062.5,2975,3100,3112.5,3195,3200,3200,3200,3200,3150,3165,3132.5,3100,3100,3095,3000,3000,3050,3100,3150,3100,3100,3095,3097.5,3097.5,3000,3007.5,3007.5,3050,3007.5,3112.5,3100,3100,3100,3150
"Sunrise Manor","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",7,,,,,,,,,,,,900,899.5,900,895,900,935,900,900,898,895,895,895,875,850,850,895,895,887.5,875,850,870,875,875,875,875,850,850,875,850,862.5,850,850,850,850,875,852.5,896.5,899,900,900,925,900,900,900,900,900,900,900,925,950,950,925,925,900,950,950,930,950,950,950,950,985,992.5,995,950,955,995,949.5,950,950,975,995,995,995,1025,995,995,1050,1050,1025,1050,1025,1012.5,1050,1025,1000,1050,1050,1100,1100,1100,1100,1100,1100,1125,1100,1100,1112.5,1150,1100,1200,1195,1195,1195,1200
"Spring Valley","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,,,,,,1172.5,1250,1250,1225,1250,1150,1195,1197.5,1100,1100,1227.5,1195,1175,1112.5,1100,1100,1100,1100,1095,1100,1100,1100,1100,1099,1100,1100,1100,1100,1150,1100,1150,1100,1150,1150,1100,1096,1075,1075,1050,1050,1095,1095,1125,1140,1150,1150,1100,1100,1125,1150,1150,1150,1195,1195,1199,1200,1199,1195,1195,1195,1200,1195,1150,1195,1200,1200,1200,1150,1100,1100,1200,1250,1150,1100,1150,1200,1200,1195,1245,1250,1275,1250,1200,1235,1250,1295,1295,1275,1295,1295,1295,1300,1300,1350,1350,1350,1355,1350,1380,1450,1400,1375,1350,1395,1363,1450,1400,1399.5,1400,1430,1450
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2400,2475,2400,2500,2443,2303,2250,2322.5,2350,2350,2275,2475,2550,2400,2464.5,2700,2800,2525,2385,2399,2650,2775,3000,2722.5,2900,2850,2875,2850,2900,2800
"Paradise Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",10,1475,1500,1500,1485,1500,1625,1550,1395,1285,1250,1250,1200,1200,1200,1197.5,1200,1275,1250,1200,1200,1197.5,1250,1250,1237.5,1200,1250,1200,1200,1250,1225,1200,1200,1195,1200,1200,1200,1197,1195,1195,1195,1195,1195,1192.5,1195,1250,1250,1275,1285,1295,1300,1300,1350,1350,1324,1350,1319,1335,1350,1395,1450,1512.5,1500,1500,1495,1467.5,1475,1450,1450,1475,1475,1595,1550,1550,1500,1500,1450,1450,1475,1485,1437.5,1400,1440,1350,1495,1450,1500,1500,1500,1500,1535,1500,1500,1500,1500,1549.5,1575,1525,1550,1550,1562.5,1595,1600,1612.5,1550,1516,1595,1650,1600,1600,1600,1600,1695,1675,1695,1695,1695
"Washington Heights","New York","NY","New York-Newark-Jersey City","New York County",11,,,,,,,,,,,,,,1350,1397.5,1390,1350,1450,1450,1600,1400,1500,1500,1550,1500,1500,1500,1500,1550,1575,1600,1600,1595,1600,1600,1595,1600,1675,1695,1750,1750,1775,1750,1675,1700,1675,1685,1662.5,1650,1675,1685,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1725,1750,1750,1800,1700,1725,1700,1700,1700,1700,1700,1687.5,1700,1700,1675,1700,1700,1700,1675,1675,1750,1825,1750,1772.5,1800,1850,1800,1772.5,1772.5,1700,1700,1700,1700,1750,1797.5,1850,1800,1800,1850,1850,1825,1750,1725,1800,1800,1796.5,1750,1797,1850,1885,1850,1750,1712.5
"Deer Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",12,,,1100,1100,1125,1100,1100,1000,1000,1099,1099.5,1162.5,1112.5,1145,1150,1100,1100,1150,1137.5,1100,1099,1095,1100,1095,1070,1099.5,1100,1125,1100,1100,1100,1100,1150,1125,1125,1150,1150,1150,1150,1100,1100,1100,1095,1100,1100,1102.5,1137.5,1150,1150,1150,1150,1195,1199,1199,1200,1200,1200,1195,1195,1195,1200,1225,1200,1225,1200,1200,1225,1250,1250,1242.5,1225,1275,1250,1250,1250,1225,1249,1225,1215,1250,1250,1200,1225,1290,1295,1300,1350,1350,1350,1350,1350,1350,1325,1300,1300,1300,1330,1325,1365,1400,1400,1400,1400,1400,1399,1395,1400,1400,1450,1450,1450,1495,1522,1530,1550,1550
"North Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",13,,,999,999,950,950,975,1062.5,899,899,950,899,899,900,995,950,925,950,950,900,900,895,895,897,895,899,900,900,900,900,900,895,900,900,949,925,947.5,925,925,925,935,950,950,950,950,950,950,950,950,950,950,992.5,995,995,995,995,999.5,992.5,995,995,995,995,995,1025,1050,1047.5,995,1000,1025,1015,1047.5,1050,1050,1050,1095,1000,1050,1000,1045,1050,1047.5,1000,995,1040,1100,1100,1125,1100,1100,1100,1100,1125,1150,1150,1100,1125,1152.5,1150,1175,1200,1199,1300,1295,1295,1299,1317.5,1300,1282.5,1250,1250,1242,1300,1250,1265.5,1295,1297.5
"Astoria","New York","NY","New York-Newark-Jersey City","Queens County",14,,,,,,,,,,,,,,,,,,1950,1800,2000,1975,1700,1700,1700,1750,1800,1796,1800,1850,1950,2000,2100,2200,2200,2200,2200,2100,2100,2100,2100,2000,2095,2115,2200,2100,2300,2175,2150,2150,2200,2150,2150,2200,2205,2250,2200,2285,2300,2300,2375,2350,2350,2300,2300,2350,2450,2400,2400,2300,2300,2300,2300,2300,2395,2300,2300,2400,2300,2350,2400,2350,2399.5,2297.5,2350,2291.5,2300,2400,2350,2300,2300,2350,2250,2300,2150,2100,2250,2250,2300,2225,2275,2350,2300,2300,2200,2250,2197.5,2150,2200,2295,2300,2295,2300,2300,2400,2400,2325
"Far North","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,1195,1175,1031,997.5,1000,1041.5,1045,1200,1200,1089,1147.5,1250,1276.5,1350.5,1295,1295,1400,1412.5,1400,1400,1600,1450,1500,1520,1450,1400,1450,1550,1507.5,1450,1495,1650,1520,1500,1395,1400,1395,1495,1395,1395,1450,1385,1450,1500,1424.5,1450,1450,1536,1395,1500,1450,1495,1550,1550,1600,1750,1850,1897.5,1862.5,1595,1675,1625,1522.5,1507.5,1650,1600,1550,1650,1597.5,1600,1600,1680,1592.5,1597.5,1600,1550,1680,1650,1650,1750,1750,1795,1795
"Bedford Stuyvesant","New York","NY","New York-Newark-Jersey City","Kings County",16,,,,,,,,,,,,,,,,,,1850,1800,1700,1750,1699,1600,1600,1545,1600,1637.5,1700,1700,1700,1750,1750,1750,1750,1750,1800,1800,1850,1850,1995,2000,2100,2200,2199.5,2200,2150,2100,2055,2000,2000,2100,2125,2175,2300,2300,2300,2400,2400,2399.5,2350,2275,2350,2400,2500,2399,2400,2400,2450,2400,2495,2495,2425,2495,2400,2314,2497.5,2500,2495,2450,2400,2700,2550,2300,2399,2392.5,2400,2350,2300,2350,2390,2400,2400,2400,2300,2249.5,2350,2400,2547.5,2395,2400,2399,2425,2475,2500,2499,2300,2225,2299.5,2336,2300,2395,2400,2472.5,2395,2400,2395
"Williamsburg","New York","NY","New York-Newark-Jersey City","Kings County",17,,,,,,,,,,,,,,,,,,,,,3300,3000,2800,2800,2750,2750,2750,2800,2800,2795,2850,3200,3200,3100,3099,3150,3055,3000,3000,3149.5,3150,3095,3092,3156,3400,3200,3200,3200,3200,3225,3200,3200,3350,3395,3450,3400,3405.5,3300,3300,3400,3350,3300,3369,3350,3497,3499.5,3500,3485,3500,3400,3397.5,3450,3400,3498,3550,3450,3230,3297.5,3300,3200,3400,3500,3250,3300,3350,3395,3420,3395,3300,3300,3300,3300,3297.5,3225,3200,3250,3300,3300,3200,3275,3300,3250,3199.5,3200,3195,3172.5,3195,3265,3250,3300,3411,3495,3430,3575,3650,3535
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450,3395,3450,3772.5,3499,3500,3495,3300,3282,3282,3390,3400,3400,3387.5,3400,3550,3550,3500,3400,3125,3225,3350,3475,3497.5,3200,3225,3225,3382,3397.5,3495,3500,3673
"Camelback East","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",19,,,,,,,,1500,1497.5,1400,1312.5,1200,1250,1190,1150,1150,1197.5,1167.5,1175,1199.5,1197,1150,1150,1200,1100,1100,1075,1050,1099.5,1100,1075,1100,1085,1050,1095,1050,1050,1050,1000,1000,1095,1050,1000,1100,1150,1150,1200,1200,1200,1200,1227.5,1295,1300,1250,1250,1200,1200,1275,1250,1250,1224.5,1350,1350,1300,1299,1295,1395,1300,1299,1295,1295,1300,1300,1300,1350,1250,1250,1215,1200,1200,1250,1250,1200,1295,1350,1350,1295,1306,1325,1350,1366,1330,1300,1300,1343,1300,1300,1350,1350,1396,1395,1493.5,1475,1482.5,1450,1456.5,1500,1500,1450,1500,1550,1580,1500,1500,1550,1500
"Flatbush","New York","NY","New York-Newark-Jersey City","Kings County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,2100,1847.5,1845,2100,1897.5,1897.5,1800,1800,1799,1822.5,1850,1975,1897,1775,1750,1685,1725,1625,1650,1650,1795,1825,1650,1700,1675,1600,1500,1550,1650,1650,1550,1550,1625,1574.5,1574.5,1650,1650,1675,1650,1700,1699.5,1700,1750,1750,1750,1775,1800,1675,1650,1650,1687.5,1650,1600,1675,1799,1650
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",21,,,,,,,,,,,,,975,985,925,900,900,1000,1025,950,975,975,920,950,920,950,900,950,975,950,922.5,950,950,950,950,950,950,977.5,995,975,960,950,950,950,950,950,950,950,950,1000,1000,1050,995,950,950,999,1025,1000,1000,995,995,995,1000,1000,1000,1000,1000,995,995,995,975,982.5,995,1125,1145,1175,1125,1125,995,1100,1072.5,1150,1050,1135,1125,1100,1150,1075,1150,1145,1150,1150,1125,1100,1176,1195,1195,1197,1200,1195,1210,1295,1250,1200,1250,1250,1200,1200,1262.5,1295,1295,1295,1250,1295,1300,1285
"Alhambra","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",22,,,,,,925,862.5,825,800,800,860,822.5,835,799.5,795,807.5,800,800,850,850,847.5,825,795,845,800,849,825,825,850,800,820,875,875,850,850,825,850,850,850,849,850,806.5,850,850,850,850,850,850,850,850,875,900,900,900,899,900,895,895,875,895,900,895,900,950,950,899,895,922,925,925,950,950,970,980,925,900,900,925,912.5,925,900,950,950,995,997.5,1050,1056,1112.5,1097,1095,1095,1095,1095,1050,1100,1150,1100,1150,1200,1200,1195,1275,1295,1250,1295,1252.5,1250,1250,1200,1250,1295,1295,1295,1325,1300,1299
"Crown Heights","New York","NY","New York-Newark-Jersey City","Kings County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2399.5,2250,2300,2325,2350,2362.5,2375,2400,2350,2300,2350,2400,2397.5,2275,2225,2250,2300,2400,2400,2450,2500,2400,2300,2300,2350,2350,2350,2300,2400,2325,2400,2497.5,2400
"Harlem","New York","NY","New York-Newark-Jersey City","New York County",24,,,,,,,,,,,,,2000,1850,1850,1800,1850,1800,1850,1850,1800,1795,1700,1700,1850,1845,1775,1779,1800,1850,1875,1850,1915,1850,1800,1795,1775,1779,1800,1900,1900,1800,1800,1925,2000,2052.5,2050,2100,2100,2100,2250,2200,2100,2087.5,2100,2125,2200,2100,2100,2100,2100,2100,2200,2250,2250,2200,2200,2250,2300,2300,2300,2230,2205,2200,2200,2100,2132.5,2050,2225,2100,2100,2100,2100,2182.5,2200,2225,2250,2372.5,2462,2322.5,2250,2200,2250,2200,2125,2250,2225,2200,2200,2250,2225,2250,2200,2200,2136,2100,2050,2100,2100,2200,2200,2300,2395,2400,2300,2200
"Roosevelt","Fresno","CA","Fresno","Fresno County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,887.5,995,950,975,1050,1025,1050,1012.5,1000,1100,995,1122.5,1074,1075,1074,1074
"East Side","El Paso","TX","El Paso","El Paso County",26,,,,,,,,,,,,,,1062.5,1100,1100,1050,1050,1050,1100,1095,1080,1000,1095,1050,1100,1150,1100,1100,1100,1100,1075,1045,1000,995,995,995,1000,1000,1000,1000,1000,1000,1000,1000,995,1000,995,995,995,1000,1050,1050,1000,1000,1000,1000,1000,1025,1000,1022.5,1050,1095,1075,1095,1100,1100,1075,1050,1025,1000,1025,1012.5,1050,1050,1050,1055,1090,1025,1000,1050,995,1000,1000,1000,1050,1050,1050,1100,1100,1050,1050,1000,1000,995,1000,995,1047.5,1050,1085,1095,1075,1037.5,1000,1022.5,1050,1050,1040,1000,1050,1100,1100,1150,1150,1125,1100
"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",27,,1200,1200,1200,1200,1200,1250,1250,1237.5,1200,1200,1295,1250,1250,1250,1250,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1195,1195,1195,1200,1200,1200,1229,1225,1200,1200,1229,1200,1200,1200,1200,1200,1200,1199.5,1200,1200,1250,1250,1250,1250,1265,1265,1250,1250,1250,1250,1250,1275,1250,1250,1280,1300,1295,1295,1295,1295,1295,1300,1295,1295,1300,1300,1295,1295,1295,1295,1300,1295,1325,1350,1364.5,1375,1395,1400,1400,1400,1395,1395,1395,1400,1440,1445,1450,1495,1475,1500,1495,1500,1500,1500,1550,1585,1550,1575,1595,1595,1600,1600,1600,1600,1600
"Williamsbridge","New York","NY","New York-Newark-Jersey City","Bronx County",28,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1300,1300,1425,1488,1300,1200,1178,1178,1225,1250,1225,1175,1150,1150,1200,1200,1200,1150,1150,1147.5,1125,1242.5,1242.5,1300,1300,1150,1200,1160,1200,1250,1250,1200,1200,1200,1200,1295,1200,1150,1200,1237.5,1300,1300,1295,1300,1450,1300,1400,1295,1150,1150,1250,1150,1295,1395,1150,1150,1297.5,1150,1272.5,1365,1295,1295,1295,1350,1400,1400,1400,1500,1475,1390,1500,1450,1500,1560,1700,1700,1675,1700,1700,1500,1674.5,1787.5,1800,1800,1550,1600,1600,1700,1800,1800
"East Harlem","New York","NY","New York-Newark-Jersey City","New York County",29,,,,,,,,,,,,,,2447.5,2325,2500,2497.5,2597.5,2800,2437.5,2395,2300,2457.5,2420,2400,2300,2400,2400,2300,2400,2375,2300,2500,2550,2600,2600,2650,2600,2550,2550,2400,2400,2500,2600,2850,2750,2700,2772.5,2772.5,2750,2700,2800,2772.5,2872.5,2872.5,2900,2872.5,2900,2750,2900,2900,2850,2850,2900,2900,2900,2900,2895,2895,2850,2895,2900,2900,2950,2900,2900,2900,2900,2900,2900,2900,2872.5,2900,2900,2900,2850,2900,2900,2900,2940,2900,2900,2900,2897.5,2872.5,2900,2900,2900,2900,2850,2850,2850,2900,2895,2850,2900,2900,2900,2900,2920,2900,2900,2900,2900,2972.5,2995
"North Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.5,2400,2200,2175,2250,2162.5,2200,2200,2300,2262.5,2200,2172.5,2200,2300,2395,2350,2350,2300,2350,2250,2250,2350,2300,2350,2395,2372.5,2500,2397.5,2500,2495,2447.5,2400,2385,2500,2550,2500
"South Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",31,,,,,,,,1072.5,1025,925,952.5,950,1050,995,975,962.5,995,950,950,950,950,930,925,950,975,995,1000,950,950,995,995,999,995,995,995,995,1000,995,995,995,995,962,950,1000,1000,1000,1025,1025,1000,995,1000,1025,995,1000,1050,1050,1050,1050,1095,1087.5,1100,1095,1100,1095,1095,1095,1075,1067.5,1060,1060,1075,1095,1095,1125,1125,1100,1100,1100,1100,1150,1095,1050,1095,1100,1150,1132.5,1195,1200,1200,1225,1175,1215,1195,1200,1225,1200,1200,1250,1225,1226,1276.5,1295,1250,1242.5,1271,1295,1275,1307.5,1371,1350,1400,1400,1495,1495,1498.5,1465
"East San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2897.5,3000,3150,3000,3000,3100,3125,3100,3075,3200,3395,3300,3200,3197.5,3000,3100,3200,3200,3195,3300,3200,3100,3250,3200,3200,3315,3318,3100,3250,3250,3200
"Bushwick","New York","NY","New York-Newark-Jersey City","Kings County",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2200,2300,2300,2299.5,2272.5,2375,2400,2350,2250,2300,2250,2272.5,2395,2400,2475,2500,2499.5,2450,2500,2425,2400,2425,2500,2500,2500,2500,2550,2500,2550,2550,2799,2700,2750,2713,2595,2550,2550,2795,2499.5,2200,2462.5,2400,2400,2400,2400,2400,2400,2400,2374.5,2400,2362.5,2362.5,2350,2350,2400,2400,2400,2450,2475,2400,2400,2450,2450,2500,2400,2399.5,2400,2500,2550,2500,2500,2500,2500,2500,2500
"South Side","Corpus Christi","TX","Corpus Christi","Nueces County",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1325,1500,1497.5,1500,1575,1525,1562.5,1550,1650,1650,1735,1695,1650,1600,1595,1575,1650,1650,1550,1600,1700,1675,1650,1622.5,1600,1637.5,1675,1700,1700,1650,1650,1600,1600,1575,1595,1600,1585,1650,1695,1650,1612.5,1750,1650,1550,1600,1495,1500,1600,1600,1595,1550,1600,1595,1650,1650,1600,1599,1600,1590,1575,1650,1695,1600,1650,1625,1650,1637.5,1595,1600,1550,1572.5,1600,1600,1600,1600,1625,1600,1675,1650,1650
"Alief","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,900,910,900,974,900,900,900,920,825,830,850,865,950,852.5,875,890,900,875,900,900,920,900,880,850,850,850,875,800,855,845,877.5,925,1037.5,1062.5,1100,990,1000,1100,1095,1100,1072.5,1000,1000,1000,1000,1000,1050,950,1100,1099,1200,1150,1200,1107.5,1150,1195,1150,1100,1050,1099,1085,1050,1200,1175
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby County",36,,,,,,,,,,,,,850,795,850,850,892.5,895,995,950,975,890,895,875,875,875,897.5,875,875,900,800,875,850,825,795,765,795,812.5,825,850,850,857.5,850,850,850,800,850,835,795,795,795,825,850,800,800,825,800,825,750,795,795,799,795,795,775,795,800,800,800,825,875,850,837.5,825,850,880,850,850,895,872.5,900,850,850,850,800,850,850,870,862.5,875,850,875,850,850,850,835,822.5,850,860,899,895,895,895,900,895,875,875,895,885,895,925,915,925,975,925,925
"Bullard","Fresno","CA","Fresno","Fresno County",37,,,,,,,,,,,,,,,,,,,,,,,,1185,1095,1195,1195,1120,1095,1075,1100,1150,1145,1150,1100,1100,1062.5,1097.5,1150,1195,1200,1195,1150,1250,1250,1200,1195,1150,1195,1195,1195,1197.5,1200,1250,1250,1250,1200,1250,1250,1255,1295,1295,1300,1250,1250,1295,1300,1295,1295,1300,1250,1200,1225,1250,1200,1225,1200,1250,1295,1330,1275,1350,1295,1350,1295,1375,1350,1350,1395,1350,1395,1390,1385,1400,1395,1450,1450,1450,1450,1495,1495,1500,1500,1495,1437.5,1462.5,1495,1495,1495,1485,1495,1512.5,1500,1500,1550,1550
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",38,,,,,,,,,,,,,,,,1100,1167.5,1200,1097.5,1100,1050,1025,1050,1050,1125,1095,1025,1100,1150,1094.5,1092,1050,1095,1099,1150,1100,1095,1150,1175,1150,1200,1200,1200,1200,1175,1175,1195,1195,1197.5,1195,1195,1200,1225,1200,1195,1200,1237.5,1200,1235,1250,1250,1275,1247.5,1250,1250,1250,1230,1265,1295,1250,1250,1250,1295,1300,1345,1295,1295,1295,1245,1295,1292.5,1300,1295,1295,1395,1435,1450,1437.5,1395,1450,1450,1400,1450,1425,1460,1450,1495,1450,1450,1395,1425,1495,1472.5,1495,1500,1500,1500,1507.5,1495,1450,1587,1512.5,1525,1550,1500,1500
"Bensonhurst","New York","NY","New York-Newark-Jersey City","Kings County",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1900,1900,1700,1550,1687.5,1775,1750,1775,1800,1700,1775,1750,1750,1800,1850,1725,1800,1800,1725,1725,1687.5,1800,1850,1800,1875,1800,1975,2050,1987.5,1790,1775,1987,2000,1975,1800,1800,1812.5,1775,1750,1700,1750,1775,1892.5,1900,1842.5,1785,2000,2000,2000,1800,1800,1795,2100,2000
"Central City","Corpus Christi","TX","Corpus Christi","Nueces County",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1100,1185,1100,1200,1150,1200,1197.5,1150,1100,1050,1050,1125,1150,1150,1150,1200,1200,1100,1137.5,1150,1125,1085,1095,1095,1125,1197.5,1250,1250,1250,1225,1150
"West San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,2950,2900,3142.5,2995,3097.5,2995,2800,3145,3195,3095,3195,3195,3400,3400,3195,3300,3300,3375,3315,3495,3400,3500,3500,3375,3395,3450,3500,3300,3297.5,3200,3062.5,3150,3150,3297.5,3495,3500,3695,3795,3600,3500,3495,3500,3500,3500,3375,3500,3595,3700,3797.5,3750,3672,3500,3600,3600,3680,3695,3700,3850,3600,3625,3650,3875,3700,3625
