"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
761583,"Northwest Arvada","Arvada","CO","Denver-Aurora-Lakewood","Jefferson County",1019,151100,151100,151100,151100,151100,151200,151400,151600,151900,152400,152900,153400,153900,154500,155300,156100,156900,157800,158800,159800,161000,162200,163400,164600,165900,167200,168500,170000,171600,173200,174800,176500,178300,180200,182000,183800,185700,187700,189700,191800,194000,196200,198400,200600,202900,205300,207600,209800,212000,214300,216600,218900,221200,223400,225600,227600,229700,231600,233300,235000,236600,238100,239500,240900,242200,243400,244500,245400,246200,246900,247500,248100,248600,249000,249500,250100,250700,251200,251800,252000,251700,251600,251700,251900,252000,251700,251300,250900,250600,250700,251200,252000,252800,253500,254000,254600,255200,255600,255800,255700,255300,254900,255000,255600,256800,258200,259300,260200,261000,261700,262400,263100,263900,264700,265200,265700,266100,266500,266600,266400,266200,266100,266100,266100,266000,265800,265300,264500,263400,262500,261700,261300,261300,261700,262200,262500,262100,261300,260100,258800,257700,256900,256100,255200,254400,253600,252800,252300,252100,252300,252900,253600,254300,255100,255600,255500,255100,254700,254300,254200,254100,254000,253900,253400,253100,252900,252800,252000,250800,249300,248800,248100,247000,245500,244000,242700,241800,240400,239400,239300,239400,238500,237000,236200,236600,238000,239400,240800,241700,242400,242800,243600,245300,247900,250400,252900,255500,257200,259000,260600,262000,263500,265900,268200,270300,271900,274000,277000,280800,283200,284600,287100,289700,290900,292200,294500,297300,301100,304400,305500,305400,305800,307600,310500,315100,320600,325100,329600,335900,343400,349300,353900,358800,365500,371700,376400,379400,382300,384300,386200,388100,390300,392400,395800,399300,401000,401500,402400,404100,407600,412700,417300,420000,421400,423000,423900,423900,424900,427700,429600,429700,431100,434800,437500,436900,437100,439500,442000,443000,446000,451000,455400,458200,461600,464500,466300,466100,463700,462300,464400,467100,468800
268041,"Cameron Hills","Fremont","CA","San Francisco-Oakland-Hayward","Alameda County",1020,419800,421700,423700,425800,428000,430300,432900,435600,439100,443200,447300,451000,455000,459300,463800,468500,473200,477900,482800,487600,493000,498700,504100,508900,514000,519200,524500,530000,535700,541500,547600,554200,561600,569800,578100,586300,595400,605100,615700,626900,638700,651100,664300,678200,693300,709300,725300,741100,757500,773900,790500,807000,823100,838600,853700,868100,882200,895500,907800,918800,929100,938600,947200,954900,961500,967200,972400,976800,980500,983900,987000,989600,991900,994100,996500,998700,1000700,1002600,1004700,1007000,1008100,1007000,1004500,1002400,1000600,998800,995700,991200,986200,983000,983000,985900,990800,996600,1002000,1006300,1009500,1012800,1018700,1029700,1044900,1062300,1079300,1095300,1112800,1133300,1157100,1184200,1212300,1236100,1253700,1264800,1270400,1272600,1272600,1270000,1265500,1259600,1250800,1239100,1227300,1218400,1213900,1213600,1215200,1217600,1219800,1221400,1224100,1228500,1231400,1232800,1233300,1231500,1226800,1219200,1206900,1192400,1177900,1163700,1151200,1140600,1127300,1112800,1101300,1093400,1088500,1084600,1077600,1071700,1069900,1069400,1070000,1071900,1068900,1061300,1052000,1041300,1032500,1030200,1032000,1038700,1050700,1065500,1072900,1074300,1078000,1085500,1088800,1092600,1095200,1096200,1098200,1094500,1088200,1084500,1081200,1075400,1078600,1080900,1082600,1089400,1102000,1112800,1133100,1145800,1141500,1135300,1139900,1144800,1150400,1159800,1172600,1185100,1199300,1220500,1244900,1267600,1287100,1300100,1307700,1316700,1330600,1353300,1391700,1430100,1451400,1454100,1447400,1455200,1481700,1505800,1523000,1542000,1557700,1571500,1575700,1577200,1585200,1592500,1589400,1588000,1594500,1606400,1618600,1632700,1651500,1675900,1699700,1715000,1727000,1740200,1754500,1766000,1767600,1774100,1790900,1801200,1802200,1812100,1820500,1824800,1831500,1848000,1861300,1869500,1872300,1877300,1885000,1900600,1909100,1906100,1905700,1916100,1930100,1940700,1947400,1951700,1948000,1933000,1924700,1946100,1980300,1996700,2002200,2011600,2013800,2010600,2018700,2042300,2080900,2108700,2108900,2105200,2103300,2087000,2054300,2019400,1987200,1965300,1946100,1932200
274060,"Houghton","Kirkland","WA","Seattle-Tacoma-Bellevue","King County",1021,331600,331700,331900,332200,332600,333200,333900,334900,336500,338300,340100,342000,344000,346300,348700,351400,354300,357300,360400,363800,367800,371900,375800,379700,383700,387800,391900,396200,400500,404900,409200,413600,418400,423200,427700,432000,436300,440600,444900,449200,453600,457900,462300,466800,471700,476700,481400,485900,490200,494500,498700,502900,507000,510900,514700,518500,522500,526400,529900,533100,535900,538500,541000,543500,545800,548000,550100,552300,554700,556900,558800,560400,561500,562400,563100,563900,564600,565400,566400,566400,565400,565300,566500,567900,569500,570800,571800,572700,574000,576400,580700,587600,597100,608000,619400,630600,641400,651300,660300,668300,675700,683100,690500,697500,703300,707500,710400,713800,718700,725400,734000,744700,756000,766800,776800,786200,795400,804600,814300,827000,842600,859000,875400,891900,906700,918900,928600,935600,941100,945500,947200,949000,952000,953900,955500,959900,965100,969300,972600,975500,978900,982500,984000,987000,991400,991900,988500,983300,973800,961500,950500,940900,933500,926600,916100,904900,895500,884000,870400,860000,851400,843900,838400,834400,832700,832400,833600,814200,785200,766700,753000,734200,726000,725200,722600,720900,716200,709300,706400,711600,711200,706700,704800,704900,702700,703100,703900,700500,696400,692600,689700,689000,694900,704500,717400,728200,734100,733800,737900,748200,756400,763900,772100,782600,795600,810600,819200,828100,836800,846200,851300,850900,851700,856000,859900,868000,877200,884400,895300,907700,917400,927400,935500,945700,959700,970300,981100,997700,1014000,1023100,1030500,1041800,1050700,1054800,1063900,1079700,1089100,1093200,1097900,1109100,1124000,1139300,1157000,1176900,1198400,1221400,1244900,1254500,1268200,1289900,1323700,1356800,1391900,1422300,1451000,1472300,1492800,1510900,1524100,1542200,1569800,1609900,1644000,1656700,1663100,1680300,1687200,1679200,1674200,1677700,1677100,1672700,1669200,1672500,1670300,1662900,1652700,1633700,1610400,1605000,1609800,1611800
270302,"Moose Can Gully","Missoula","MT","Missoula","Missoula County",1022,213300,213300,213400,213400,213400,213400,213400,213400,213300,213300,213300,213300,213300,213300,213400,213400,213500,213500,213500,213400,213400,213400,213400,213500,213500,213600,213600,213700,213800,213900,213900,213900,213800,213900,214000,214000,214100,214200,214300,214300,214400,214300,214200,214100,213900,213700,213600,213400,213100,212800,212500,212100,211500,210900,210100,209200,208200,207200,206200,205200,204000,202800,201600,200400,199200,197800,196500,195200,194000,193000,192100,191200,190400,189700,189100,188600,188000,187400,186600,186200,186500,187400,188500,189800,191400,193200,195100,197000,198800,200200,201500,202800,204100,205200,206000,206700,207500,208600,210000,211600,213200,214800,216800,218800,220600,222200,223600,224900,225700,225900,225800,226500,228600,232400,236800,240800,243800,245700,247300,249100,251500,254100,257000,260300,263700,266900,269400,271400,273000,274500,276000,277600,278900,279600,279300,277600,274800,271300,268100,266000,265300,265900,267100,268500,269600,270500,271300,272300,273500,274500,275100,275300,275300,275100,275100,275400,275600,275700,275500,274900,274400,273700,272700,271500,270500,269900,269300,269700,271100,272300,272600,272400,270800,269700,269400,268600,266600,264500,262400,260100,257500,254900,252600,250400,249000,248400,248500,249000,250400,251700,252500,252400,252000,252200,253400,254900,256300,257500,258800,260000,260500,260300,260200,260400,261100,262500,263800,265000,266400,266800,266000,266300,267600,268900,268800,269200,270500,271400,271100,272100,273400,273600,273500,273500,276300,283000,288900,289700,288400,289000,292000,293500,293400,292300,291200,289700,288400,285700,287300,291700,292900,292000,294300,299900,305200,310200,315400,322100,326800,330500,330700,329100,330200,331600,329600,325800,323500,323700,326100,327800,329300,330300,330600,333400,339500,345300,348100,351600,360100,372000,380300,383400,381200,377400,377600,379800,380800,382300,384900,384800,380900,376300
764029,"Central Street","Evanston","IL","Chicago-Naperville-Elgin","Cook County",1023,393100,392200,391100,389900,388700,387500,386500,385600,385100,385100,384900,384400,383900,383500,383200,383200,383500,384300,385600,387500,390100,393400,396800,400200,403800,407500,411400,415400,419600,424100,429000,434000,439700,445600,451400,456800,462300,467700,473100,478500,484100,489900,496200,502700,509800,517300,524500,531200,537800,544200,550300,556200,562200,568500,575100,582000,589300,596800,604200,611400,618500,625100,631400,637600,643900,650500,657500,664800,672200,679700,686900,693800,700200,705800,710800,715400,720200,725400,731300,737300,742100,744600,744800,743700,742700,743600,747200,752400,756600,758100,757100,754500,751800,750200,750600,753100,757200,762100,767300,772300,776800,781200,785700,790400,795200,799600,803400,806800,810200,813700,818000,823500,830200,837800,845300,851900,857500,862800,868300,874700,881100,885700,888200,889100,888600,887700,887000,886800,888200,891800,896300,901400,905300,905900,903300,898700,893000,888200,884600,880500,874400,867300,859400,852300,845500,838000,830200,822300,813900,806800,801500,795500,787900,780800,773700,766100,756200,744400,733700,727500,724600,724900,727900,730800,732400,734700,737400,734600,726200,720800,719000,715700,712700,707600,697300,686300,678200,676700,677700,675100,671200,669900,664600,660400,657300,654700,655100,657300,658700,653500,647900,646400,651400,655000,658700,657300,656100,649300,639500,636900,642200,645800,644000,646600,658700,672600,685600,699000,707700,713300,717800,720100,722900,726100,727700,728500,725900,723700,724900,725800,723600,726700,732000,733200,729400,727700,730300,734400,730600,725800,725700,730200,735900,741500,748300,757500,762100,765300,770200,761600,746500,740500,742000,739100,738800,742800,746500,744600,743200,743000,740300,744600,754700,763500,769200,785400,805600,820600,829400,835500,839000,839900,835600,826500,823000,820900,812800,803900,798800,795800,794000,796300,796400,794400,804100,837300,875300,893900,897100,891900,885600,885900
761560,"Hackberry Hill","Arvada","CO","Denver-Aurora-Lakewood","Jefferson County",1024,127400,127700,128000,128200,128500,128800,129200,129600,130100,130700,131300,131700,132200,132700,133200,133800,134400,135100,135900,136700,137600,138600,139700,140600,141600,142500,143600,144700,145900,147100,148400,149700,151200,152800,154400,155900,157400,158900,160400,162000,163600,165200,166900,168500,170300,172100,173900,175500,177000,178600,180100,181600,183000,184500,186000,187400,188900,190300,191700,193000,194100,195100,196100,197100,198100,199100,200100,201000,202000,203100,204100,205000,205800,206500,207300,208000,208800,209600,210500,211400,212100,212600,213100,213900,214900,215900,216700,217300,217600,217800,218100,218300,218500,218600,218800,219200,219600,220100,220600,221200,221700,222300,222900,223500,224000,224400,224800,225100,225400,225700,226100,226600,227000,227500,227900,228400,228800,229100,229100,228900,228600,228400,228200,227800,226900,225600,224200,222900,222200,221900,221800,221700,221600,221500,221200,220800,220500,220000,219200,218200,217000,215700,214200,212400,210200,208100,206200,204900,204200,204000,203900,203800,203900,204100,204200,203800,203000,202000,201200,200900,201100,201100,201100,201300,201400,201500,202000,202500,202800,202900,202300,201500,201100,200800,200600,200300,199600,198900,198400,198200,198100,197300,196500,196400,195700,195200,195600,196300,197000,197600,197800,197600,198400,201100,204900,207900,210000,211900,212900,213200,213200,213700,214700,217300,220400,223600,225800,226800,227700,229700,231500,233000,234100,234500,235200,236500,237900,239600,242300,244900,247100,248700,250200,253000,257400,261600,265600,270000,274600,278600,281600,285100,289600,293600,296800,300600,304200,307800,310700,312400,315000,317800,320700,324200,328700,332900,337200,342100,346500,351400,357300,362200,364200,364700,365600,366300,366000,366100,367500,368000,367600,369500,373100,376500,379000,381100,382700,384200,386200,389300,393900,397800,401400,405000,408100,408600,406000,402600,400700,400800,401300,401900
275685,"Terra Vista","Bakersfield","CA","Bakersfield","Kern County",1025,170000,168900,167700,166300,164900,163600,162600,161800,161500,161700,161900,161700,161300,160700,160000,159200,158300,157500,157000,156800,157100,158000,158800,159200,159500,159800,160000,160000,160100,160300,160900,161800,163400,165500,167600,169300,170700,172000,172900,173500,174000,174500,175100,176000,177500,179400,181200,182400,183300,183900,184300,184700,185000,185700,186900,188800,191600,195300,199300,202800,206200,209300,212100,214700,217100,219700,222700,226300,230800,236200,241400,245600,249000,251600,253400,254600,255400,256300,257700,261300,263300,260700,256600,255300,255800,258200,262600,269200,277600,286800,294200,297000,295400,292400,289800,288100,287800,289300,292600,297000,301100,304400,307100,309900,314900,323600,336100,351400,368400,385000,400200,413300,423700,431800,438200,442700,445900,448700,451500,454400,456900,458400,458900,458500,456800,454100,450500,445100,438700,432800,427600,422700,417800,412500,406300,398400,389200,381500,377200,376800,378800,379400,373600,360200,341900,323500,308000,297500,290900,286000,281000,276000,271200,267000,263600,260400,256700,252800,249500,246500,243100,239900,237500,235800,234600,234200,234700,234800,235700,237400,237800,235600,235100,234900,233400,231000,230000,228600,227400,227600,228200,228200,229000,230500,230200,230800,234100,238200,239000,238100,237800,239900,244300,249100,253000,257400,262200,265300,266100,265800,266300,268800,272500,275500,279500,284500,288900,292300,295900,297600,298100,300900,306900,312500,315300,316200,315700,314500,313200,312500,312300,313000,314300,314600,313100,310800,309800,310000,310100,310200,311100,312200,312500,312900,313600,314500,315100,315400,315200,315500,315300,313300,309600,305900,302800,301300,301800,303500,304900,306100,307200,307500,307200,308300,310700,312600,313500,314700,314500,312000,310200,311200,313000,314300,314400,315100,317700,320700,322800,324400,326500,328500,330100,331500,334100,336100,337800,339600,341500,343400,345700,347500
251341,"Mirrormont","Issaquah","WA","Seattle-Tacoma-Bellevue","King County",1026,257100,257600,258100,258700,259300,260000,260900,262000,263500,265100,266700,268200,269700,271300,272900,274600,276300,278100,280100,282200,284700,287200,289600,291800,294000,296200,298400,300500,302700,305000,307300,309900,312800,315700,318500,321200,324000,326600,329300,331900,334500,337200,340000,342900,345900,348900,351700,354200,356500,358700,360800,362800,364700,366600,368600,370800,373300,375700,377800,379600,381300,382800,384100,385200,386400,387700,389100,390800,392600,394400,395900,397000,397800,398400,398700,399000,399200,399600,400400,400800,400700,400500,400300,399700,399100,398700,398700,399300,400700,403300,406900,411500,417000,423400,430600,438100,445500,452500,459100,465000,470100,474400,478300,482000,485700,489300,493300,498200,504200,511000,518300,525800,533200,540400,547600,555100,563500,572400,581100,589500,597900,606500,615600,625400,635200,643100,647700,648800,647200,644100,639600,634800,632200,632700,635300,638800,642500,645200,646000,645300,645200,646100,646200,644200,641100,637200,631200,621900,611100,600800,591100,581500,573400,566800,558400,546800,534300,522400,511000,500800,493900,490100,487900,486400,485800,484600,484300,487800,490200,487900,485200,480900,473000,467800,468100,469100,468100,467700,468200,466600,462500,460900,459700,462300,469000,472000,468900,467400,466500,462700,458200,457900,461900,464500,468400,474400,478300,479700,485000,491800,495900,499000,505300,513800,523100,533700,541700,547500,554400,561600,564000,564000,564800,566900,570200,574900,578000,578900,581100,583300,585300,588200,592100,596900,603300,609500,612500,612500,613500,617400,621200,624500,629500,636100,642500,647600,652100,656700,661300,665700,666900,665900,666100,668600,671600,676400,683500,690900,698200,707700,717700,728400,743200,761100,775300,781100,775900,767500,762100,760000,759700,767100,778800,782800,782800,786600,790700,789700,790500,793100,792900,788500,784800,784000,782400,777700,772000,768200,765700,765600,768700,772600
125695,"Pecan Park","Jacksonville","FL","Jacksonville","Duval County",1027,125000,125300,125700,126100,126600,127200,128000,128900,129900,131100,132500,133800,135300,136800,138400,140100,141900,143800,145900,147900,150000,152200,154400,156500,158500,160500,162400,164300,166100,168000,170000,171800,173500,175300,177000,178500,179900,181100,182200,183100,184100,185000,186000,186800,187600,188300,189000,189600,190000,190100,190100,190100,190000,189900,189900,189900,189700,189500,189500,189400,189200,188800,188500,188200,188100,188200,188600,189000,189500,190000,190900,191700,192400,193200,194000,194900,196000,197300,198600,201100,204800,208200,210400,212600,215600,219500,224000,228300,231700,234300,236100,237300,238200,239500,241300,243400,245300,246900,248500,250500,252700,255400,258500,262100,265900,270100,274600,279300,283900,287700,290700,293500,296300,299600,303600,307800,311800,315300,318300,320800,323200,325500,327900,330700,333400,335100,335300,333600,330600,327500,324400,321600,319200,316500,313600,311200,309100,306800,304200,301100,297900,294900,291800,288900,286800,284500,281600,278500,274800,270800,267100,263400,259900,256800,253400,249400,245200,240200,235500,233300,232300,230900,229300,227700,225900,224400,224700,223500,220800,220200,221400,219900,216700,214100,211600,210700,210300,210200,209400,209800,209400,208500,207300,206600,206200,206600,207700,208400,208300,207700,208500,210400,212300,214600,216700,217700,218200,219900,221200,222200,223000,223600,224200,225400,227900,230800,233200,234700,236600,237600,238700,241200,245100,247700,247700,246500,246300,245400,244000,243300,243700,244100,244500,243700,242900,242100,241900,242400,242900,243500,245200,247600,249500,250700,251600,251600,251000,251000,250500,250000,251900,254100,254700,256100,257800,258400,260200,263800,266600,268300,270700,273100,273000,271000,269600,269500,270100,271200,271600,272500,274600,277700,279800,280500,281500,282800,283300,283300,284100,285300,286000,284900,283500,284400,287200,289300,289500,289700,291000,292300,292500,292300
269209,"The Cape","Jacksonville","FL","Jacksonville","Duval County",1028,122600,122900,123300,123800,124300,125000,125900,126900,128000,129300,130700,132200,133800,135400,137000,138700,140500,142400,144400,146300,148300,150300,152300,154300,156200,157900,159600,161300,162900,164600,166300,167900,169400,171000,172600,174000,175400,176600,177600,178700,179700,180800,181800,182700,183500,184400,185300,185900,186300,186500,186600,186500,186500,186300,186200,186000,185600,185400,185300,185100,184700,184400,184100,183900,183800,184000,184400,184900,185400,186200,187200,188200,189200,190100,191200,192400,193700,195300,196800,199700,203600,206600,208100,210200,212900,216400,220200,223800,227000,229600,231900,233700,235500,237700,240500,243400,246300,249000,251800,254900,258100,261400,265000,268400,271700,275300,279100,283100,287300,291700,296100,300800,305800,311000,316400,321500,326500,331900,337300,342400,346400,348700,349400,348900,347800,346400,345000,343300,341400,339700,338200,336400,334100,331200,328200,326300,325100,323600,320900,316300,310000,303100,296000,289400,283800,279300,275700,272800,270100,267400,265000,262200,259000,256400,253800,250500,246700,242100,237900,235800,234500,232800,231100,229400,228000,227600,227800,227100,225800,225500,225100,222600,217800,212700,208400,206900,207800,208500,207900,207400,206600,205600,206200,207600,208800,208800,208300,208000,207000,204300,202000,200800,200000,199600,199200,197000,194200,192900,193000,193600,195200,196900,197800,197700,199500,204100,206400,205300,206900,212500,216600,218200,218000,216400,215800,219900,224000,223500,221500,223200,225900,227000,227500,226500,224200,224400,226600,227900,228500,231300,235300,239400,242000,243200,244500,245700,246300,248100,250000,249700,248700,247800,247200,247400,247300,245600,244900,247900,252900,256800,259500,261400,261900,261800,262400,263600,265200,266700,268100,269900,272000,273300,272700,271800,271700,272700,274900,277500,278800,279500,280800,280900,280400,281500,284800,287300,288200,287500,285700,285000,286000,287500
123575,"Bayshore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1029,695100,697200,699000,700400,701600,702900,704300,705600,707800,710800,713100,714000,714400,714200,713200,711400,709200,706800,704300,701500,699400,698200,696600,693800,690900,688000,684900,682000,679600,678000,677500,677800,679700,683200,687400,691400,696100,701200,706800,712800,719700,727700,736900,747200,759300,773300,788200,803100,818900,835100,851600,868700,886500,905200,925100,945700,967600,990600,1014000,1037100,1060200,1082400,1103600,1124000,1144300,1165000,1186500,1208300,1230700,1254300,1278700,1302900,1326500,1348700,1369500,1389300,1409100,1429900,1451300,1477100,1504900,1527700,1544900,1562800,1582600,1606100,1634600,1666700,1698400,1727800,1755500,1781800,1806800,1831600,1856300,1880600,1904800,1929000,1954200,1981100,2010100,2042500,2077500,2111800,2146000,2180700,2214900,2249300,2286900,2328900,2377300,2429900,2480200,2523700,2559100,2588200,2616800,2650000,2688900,2730700,2772700,2812600,2849100,2878000,2897300,2911400,2924000,2936700,2957100,2986100,3014200,3031900,3037600,3034500,3029400,3021600,3008300,2993800,2978100,2951900,2912800,2864700,2806100,2735600,2660300,2592000,2538000,2491000,2440500,2390100,2342900,2292900,2243800,2201500,2159900,2107700,2047400,1986900,1938200,1905900,1887600,1883400,1891400,1897900,1902200,1907200,1908500,1913700,1940100,1973700,1992300,1991800,1989600,1983500,1977500,1982500,1975200,1954000,1955700,1984000,2010200,2023400,2026000,2021400,2014800,2009200,2009000,2020300,2040000,2048900,2050700,2054600,2076300,2120800,2161700,2182500,2200700,2209100,2213900,2234200,2263600,2306300,2342600,2404000,2465600,2515300,2554000,2618900,2671300,2724900,2755700,2763900,2803900,2883400,2968400,3009500,3004800,2971900,2957700,2983200,3056900,3135900,3170200,3200300,3243900,3276800,3285700,3300400,3316600,3333800,3349300,3359200,3360800,3380100,3411000,3422400,3412300,3420600,3456800,3500000,3514500,3521500,3551400,3588700,3595800,3606800,3703700,3788800,3797200,3808800,3844700,3839200,3862600,3911200,3943000,3955200,3961200,3989100,4024200,4033200,4017500,3993500,3969100,3927000,3915300,3982500,4086000,4159200,4244900,4249300,4208500,4234800,4323200,4328100,4317300,4329900,4349100,4316100,4270900,4221700,4190100,4184800
250790,"Gregory Heights","Burien","WA","Seattle-Tacoma-Bellevue","King County",1030,226900,228500,230200,232000,233800,235700,237600,239500,241600,243800,246000,247800,249700,251400,253200,255000,257000,258900,261000,263000,265200,267500,269700,271700,273600,275500,277400,279300,281300,283300,285500,287600,289900,292300,294500,296500,298400,300300,302100,303900,305800,307900,310000,312100,314200,316500,318600,320400,322000,323500,324800,326200,327700,329200,330800,332400,334000,335700,337400,338800,340100,341200,342400,343500,344900,346400,348200,349900,351700,353500,355300,357000,358400,359800,361100,362500,364200,366100,368100,370900,374000,376000,376900,377800,379000,380700,382500,384000,385300,386700,388700,391500,395100,399500,404100,408700,413100,417500,421600,424900,427200,429000,430700,432200,434100,436900,440900,446200,452900,460900,470400,482100,494900,507800,520000,530600,539600,547400,554400,561300,568100,573600,577100,578800,578800,578100,577400,576900,577100,578600,579200,579300,580500,582500,584300,587000,589700,591000,590400,588600,586700,585800,583700,580600,577100,571600,563100,555200,548900,543800,538800,534000,529700,526100,520300,513100,506700,500200,492700,487200,484100,481900,479800,478200,479100,474800,471800,467200,462700,458800,457200,449200,442900,440300,439800,440900,438800,435000,431800,430800,427300,424900,425200,427700,425900,422500,420700,417500,412800,412400,415300,416800,414700,413500,415700,419800,422900,422700,420400,421600,425000,427600,430300,436000,444900,453400,460400,469000,477900,482800,485100,488300,493300,496700,497500,499200,501900,501100,498500,496200,494800,496900,500500,498900,496900,499200,503000,506900,515100,523200,527300,527900,531000,537500,545200,550400,554000,556100,559300,564100,569000,574700,581000,587400,592400,598600,606800,616800,624600,631000,634300,637800,644100,653900,660500,666600,670600,675100,682200,689700,692700,701800,714900,723300,719800,714100,711500,709800,706300,705300,702600,700800,704700,709100,709600,707600,709100,713600,717700,724500,737200,745500
269406,"Peachtree Heights West","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",1031,963800,965700,967600,969700,972000,974500,977700,981400,986600,992500,998000,1002800,1007500,1012000,1016300,1020400,1024300,1028000,1031700,1035500,1040000,1044800,1048500,1050900,1052700,1053800,1054700,1055300,1055900,1056700,1057900,1059800,1063200,1067700,1072200,1076400,1081100,1086400,1092400,1099500,1107500,1116600,1127000,1138700,1152600,1167800,1183100,1198000,1213200,1228300,1243600,1259400,1275300,1291500,1308300,1325800,1344500,1363500,1381700,1398700,1414900,1429900,1444200,1457800,1470700,1483200,1495600,1508300,1521800,1535300,1547600,1558200,1567100,1574500,1580900,1586700,1591900,1597200,1603500,1608700,1610100,1609100,1608500,1609500,1613100,1618600,1624200,1627200,1626200,1621600,1614800,1608100,1604100,1604200,1607900,1614400,1622400,1631200,1640600,1650800,1662100,1674600,1687200,1697700,1705000,1709700,1713600,1719500,1728300,1738500,1749100,1760400,1771900,1781000,1785100,1783700,1780200,1778400,1778200,1778100,1776900,1774600,1772700,1772800,1774700,1779500,1788700,1799500,1808300,1813500,1813000,1808900,1803200,1795700,1788400,1786400,1789200,1798700,1817100,1839600,1859700,1877400,1892700,1906600,1915700,1913900,1902100,1885800,1865200,1845300,1830100,1813300,1791300,1771700,1754900,1739100,1720200,1691900,1663100,1649200,1642800,1635600,1629400,1619800,1607100,1601200,1603600,1601800,1587200,1565900,1547200,1534200,1529900,1525500,1503100,1477100,1470700,1469200,1457700,1453200,1460800,1472600,1486300,1495000,1496300,1490000,1486700,1492400,1495300,1490300,1489600,1472100,1454800,1467300,1490300,1493900,1488900,1482200,1480200,1479400,1473600,1469600,1471700,1481800,1500800,1530900,1571800,1604900,1628200,1657800,1687800,1726800,1765400,1783200,1788200,1810700,1823000,1829600,1817700,1801500,1797900,1805700,1798200,1784500,1798000,1827300,1841400,1843800,1859300,1870900,1887200,1908100,1916400,1908400,1903400,1906500,1903600,1906600,1916700,1923000,1929600,1943400,1960100,1991100,2021500,2045200,2076700,2104800,2113400,2111300,2099000,2093100,2106000,2102800,2093800,2119100,2163700,2191900,2215000,2226900,2242300,2270100,2293700,2297200,2292100,2286100,2270000,2231100,2197500,2203500,2239500,2260600,2263000,2261200,2316700,2409900,2473800,2471500,2451800,2437000,2431900,2428900
