"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"West End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1909,1820,1777.5,1825,1747,1799,1869,1895,1895,1931.5,1870,1825,1835
"Woodbridge","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.5,2750,2788.5,2919.5,2889,2900,2900,2897.5,2887,2830,3200,3100,3100,3097.5,3000,2942.5,2947.5,2950,2950,3000,2900,2950,2975,3000,3000,2980,2975,2935,2905,2870,2950
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",233,4650,4500,4275,3650,3475,3300,3500,3500,3500,3500,3500,3500,3700,4200,3800,3570,3700,3695,3700,3697.5,3739.5,3800,3789.5,4000,4000,4250,4500,4100,4300,4200,4000,4000,4000,4000,4000,4100,4025,4050,4100,4050,4075,4000,3850,4000,4050,3800,3940,4350,4250,4550,4525,4500,4550,4650,4300,4300,4200,4200,4300,4450,4475,4200,4200,4000,3800,3950,4550,4350,4525,4450,4500,4300,4520,4900,4995,4600,4500,4900,4500,4900,5000,5250,5300,5000,5000,4900,4900,5000,4950,4900,4900,4800,4800,4500,4600,4500,4500,4500,4700,4700,4500,4700,4850,4800,4800
"Serra Mesa","San Diego","CA","San Diego-Carlsbad","San Diego County",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,2995,2950,2895,3002.5,3000,3255,3262.5,3190,3150,3000,2980,3000,2975,2977.5,3005,3200,3100,3150,2950,3050
"Allston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",235,,2100,2200,2200,2200,2185,2100,2150,2100,2100,2100,2250,2400,2300,2300,2300,2325,2325,2325,2325,2325,2300,2300,2337.5,2400,2450,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2500,2600,2575,2600,2575,2500,2500,2500,2500,2500,2495,2500,2600,2600,2600,2600,2600,2600,2600,2550,2500,2500,2595,2600,2700,2700,2700,2700,2650,2700,2675,2600,2600,2600,2550,2500,2800,2800,2800,2795,2800,2800,2750,2700,2700,2700,2700,2800,2850,2950,2900,2800,2850,2800,2800,2795,2762.5,2750,2800,2850,2995,3000,2910,2900,2900,2900,2900,2850,2825
"Northwood","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,2787.5,2925,2800,2900,3000,2900,3000,2900,2900,2900,2915,2942.5,2950,2910,2915,2825,2900,2989.5,3075,3000,3040,2900,2900,2900,2860,2865,3000,3000,3100,3150,3050,2900
"Westgate","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.5,1450,1350,1448,1397.5,1395,1350,1395,1493.5,1493.5,1475,1495,1500,1550,1495,1495,1512.5,1500,1649.5,1695,1650,1649,1599.5,1649,1650,1650,1600.5,1555,1650,1650,1650,1662.5,1672.5,1695,1650,1650,1695,1698,1695
"Valley Ranch","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2000,2000,2100,2100,2100,2100,2145,2200,2200,2200,2200,2152,2123.5,2024.5,2100,2100,2195,2195,2195,2098,2050,2095,2140,2100,2125,2195,2100,2200,2111.5,2175,2100,2088
"Pacific Palisades","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8550,8050,8400,8325,8125,7750,7850,7925,7972.5,7925,7600,7950,7850,8200,8625,9250,8650,9650,9075,10000,9500,9222.5,9750,9500,9500
"Back Bay","Boston","MA","Boston-Cambridge-Newton","Suffolk County",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750,5500,5500,4600,4600,4799.5,4800,4795,4800,4750,4750,4525,4754,4795,4900,5187.5,5400,5000,5225,5200,5950,5671,5000,4900,4649.5,4600,5000,5000,4375,4400,5000,5100,5000,5000,5100,4550,4425,4400,4300,4200,4300,4500,4500,4672.5,4799.5,4900,5000,5000,5000,4900,4500,4500,4500,4500,4500,4500,4500,4500
"North End","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,1950,2200,2500,2450,2400,2362.5,2000,1900,2000,2225,2525,2600,2450,2500,2600,2550,2400,2375,2400,2100,2050,2175,2250,2400,2400,2300,2400,2400,2100,2250,2250,2250
"West Park","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957.5,2925,2890,2870,2860,2882.5,2950,2950,3040,3090,3090,3000,3095,3080,2997.5,2995,2980,2945,3030,3037.5,3187.5,3215,3115,3185,3095,3110,3075,3097.5,3020,3065,3110,3165,3100
"West Side","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.5,1950,1750,1750,1725,1800,1850,1800,1750,1800,1800,1800,1887.5,1850,1800,1800,1800,1800,1800,1799,1797,1799,1799,1949,2000,1899,1950
"Springlake, University Terrace","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1300,1300,1350,1350,1295,1300,1300,1325,1375,1287,1265,1325,1300,1375
"Seminary Hill","Alexandria","VA","Washington-Arlington-Alexandria","Alexandria City",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,2000,1995,1975,2035,1997.5,2000,2005,1947.5,1970,1985,1985,1994
"Fenway","Boston","MA","Boston-Cambridge-Newton","Suffolk County",246,,,,,,,,,,,,,,,,,,,,,,,,3600,3400,3550,3750,3600,3600,3500,3600,3600,3600,3400,3300,3600,3900,3875,3900,3950,3900,3900,3900,3800,3600,3600,3474.5,3700,3800,3900,3900,3900,3800,3697.5,3695,3600,3600,3600,3600,3700,4000,4000,3900,3900,3800,3800,3750,3900,3400,3700,3550,4000,3900,3900,3900,3937.5,3900,3900,3900,3900,3800,3750,3900,3950,4100,4100,4100,4000,4000,4000,3999,3900,3850,3950,4000,4200,4250,4200,4200,4200,4100,4000,3995,4075,4000
"Braeswood Place","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375,2500,2500,2460,2340,2285,2350,2275,2250,2200,2200,2150,2215,2250,2250,2367.5,2297.5,2400,2407.5,2450,2545
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1277,1292.5,1247.5,1275,1292.5,1229,1225,1279,1187.5,1200,1227,1290,1300,1250,1250,1294.5,1284.5,1214.5,1229,1264.5,1197,1199.5,1299,1149,1290,1350,1325,1299.5,1300,1304,1295
"Meyerland Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2297.5,2200,2250,2200,2100,2000,2000,2000,2100,2100,2297,2195,2197.5,2300,2297.5,2295,2295,2300
"Bergen-Lafayette","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1800,1825,1800,1750,1700,1750,1700,1600,1795,1825,1799.5,1772.5,1800,1800,1795,1800,1850,1850,1800,1925,1850,1750,1899,1899,1850,1900,1799,1799,1800,1800,1794,1750
"East Garfield Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1200,1250,1272.5,1250,1250,1300,1295,1250,1250,1300,1200,1250,1300,1300,1250,1300,1276.5,1250,1200,1250,1253,1300,1295,1275,1280.5,1300,1299,1300,1350,1293,1300
"Ravenswood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1895,1900,1950,2100,2350,2222.5,2100,2100,2000,1900,1850,1837.5,1900,2000,2250,2250,2295,2295,2200,2200,2050,1962.5,1940.5,1931,1885,1885,1885,1925,2187.5,2395,2250,2150,2076.5,2041.5
"Westbury","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1695,1700,1800,1850,1800,1795,1799,1750,1700,1762.5,1750,1750,1725,1750,1750,1737.5,1795,1750,1750,1750
"Sunnyside","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1300,1300,1269,1250,1250,1250,1325,1269,1269,1250,1250,1269,1250,1300,1300
"19th Ward","Rochester","NY","Rochester","Monroe County",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,1050,1100,1200,1200,1200,1250,1250,1250,1200,1050,1097.5,1095,1100,1100,1262.5,1250,1172.5,1172.5,1200,1200,1100
"Haddington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.5,950,1000,985,962.5,950,900,950,950,950,950,1037.5,1100,1000,985,1000,1025,1050,1100,1075,1050,1000,997.5,1000,1062.5,1100,1100,1150,1100,1050,1100,1100,1100
"North Center","Chicago","IL","Chicago-Naperville-Elgin","Cook County",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2350,2500,2400,2285,2240,2205,1972.5,1900,1950,2100,2000,2000,2197.5,2200,2200,2100,1962.5,1975,1962.5,1950,1925,1900,1987.5,1950,2180,2225,2300,2300,2600,2475
"Summerfields","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.5,1300,1332,1360,1362.5,1388,1395,1395,1395,1400,1437.5,1437.5,1375,1395,1400,1399,1447.5,1450,1450,1450,1450,1450,1445,1400,1495,1490,1450,1475,1495,1545,1547,1550,1495,1495
"South Acres - Crestmont Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1395,1460,1425,1350,1385,1425,1425,1425,1425,1400,1400,1400,1425,1425,1325,1412.5,1425,1425,1400,1400
"Streeterville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4567,5025,5095,5095,5095,5149,5095,4867.5,4815,4657,4700.5,4655,4772,5115,5283,5212.5,5475,5575,5590,5497.5,5217.5,5250,5635,4795,4900,5478,5375,5377,5755,5835,5705
"McGinley Square","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2000,1795,1795,1795,1795,1895,2100,2150,1997.5,1900,2099
"Freeport-Hackberry","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254,2342,2228,2350,2300,2350,2350,2300,2350,2354.5,2350,2325,2300,2250,2354,2325,2325,2350,2350,2225,2071,2125,2152.5,2164,2126,2300,2325,2350,2350,2350,2200
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.5,1550,1542.5,1572.5,1650,1486,1414,1450,1451.5,1468,1425,1500,1450,1437.5,1450,1454,1478,1600,1500,1600,1586
"Stapleton","Denver","CO","Denver-Aurora-Lakewood","Denver County",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2327,2380,2380,2462.5,2424.5,2760,2710,2695,2700,2672.5,2650,2717.5,2705,2695,2710,2715.5,2500,2672.5,2550,2645,2650,2745,2685,2550,2550,2800,2560,2650,2625,2637.5,2700,2600
"Hartranft","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1350,1412.5,1350,1350,1350,1350,1200,1350,1350,1350,1350,1350,1350,1350,1462.5,1350,1350,1350,1325,1400,1350,1350,1350,1350,1350,1350,1325,1300,1300,1325,1200
"Kingesessing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.5,1000,1000,1000,1000,975,1000,1075,1000,1000,950,987.5,959,959,1000,1000,1000,1050,1050,1050,1100,1100,1100,1100,1100,1100,1167.5,1195,1100,1100,1100,1190,1100
"Bucktown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",267,,,,,,,,,,,,,,2400,2500,2472.5,2495,2472.5,2500,2575,2500,2500,2450,2500,2500,2700,2400,2495,2450,2575,2600,2600,2522.5,2550,2200,2447.5,2600,2625,2600,2500,2600,2700,2600,2595,2600,2400,2400,2400,2700,2675,2400,2700,2800,2675,2900,2800,2750,2725,2650,2850,2900,2800,2700,2747.5,2800,2800,2800,2450,2597.5,2497.5,2450,2600,2615,2950,3200,2875,2875,2900,2790,2700,2795,2500,2500,2495,2490,2450,2650,2825,2800,2800,2700,2650,2650,2500,2500,2400,2400,2400,2697.5,2600,2898.5,2800,2700,2597.5,2700
"Hyde Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385,2090,2100,2100,2050,2200,1991.5,1895,2121,2151,2275,2150,2100,2300,2100,2100,2000,2075.5,2107.5,2051.5,2207.5,2167.5,2100,2025,2167.5,2100,2175,2100,2100,2150
"Chatham","Chicago","IL","Chicago-Naperville-Elgin","Cook County",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1250,1250,1200,1200,1200,1210,1250,1210,1250,1250,1300,1300,1285,1200
"Hollywood Hills","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.5,2373,2300,2275,2250,2287.5,2395,2300,2397.5,2306,2275,2295,2380,2300,2350,2345,2400,2350,2245.5,2319,2388,2420,2390,2495,2500,2473,2495,2405,2312.5,2325,2445,2350,2350
"East Arlington","Jacksonville","FL","Jacksonville","Duval County",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.5,1525,1650,1600,1649.5,1595,1550,1550,1500,1545,1510,1495,1595,1650,1664.5,1650,1649,1595.5,1650
"Turtle Bay","New York","NY","New York-Newark-Jersey City","New York County",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997.5,4997,4750,5000,4775,5000,4972.5,5000,4972.5,4500,4400,4900,5000,5000,5000,5000,5000,4825,4775,4800,4889,4718,4718,4759,4750,4500,4911,4895,4750,5000,5000,4995,5135
"Midtown","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907.5,3885,4080,4210,4230,4220,4237.5,4215,4230,4185,4070,4040,4030,4040,3955,4020,3970,3820
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4100,4200,3950,3900,3900,3900,3850,3700,4125,3800,3900,3787.5,3700,3800,3800,3724.5,3800,3700,3650,3800,4285,3945,3990,3925,4000,4395,4100,4100,3995,3850,3900,3950,4000,4000,4350,4500,4450,4350,4350,4250,4000,4200,3958,3979,3968,3959,3999,4000
"Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.5,2500,2500,2500,2527.5,2600,2600,2600,2705,2625,2675,2725,2725,2850,2790,3000,3000,3000,2750,2675,2687,2650,2884.5,2600,2797,2875,2900,2950,2975,2899,2700,2700,2800
"Avondale","Chicago","IL","Chicago-Naperville-Elgin","Cook County",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2415,2000,2162.5,2200,2200,2400,2250,2000,1850,1750,1962.5,2000,1950,2050,2360,2300,2292.5
"Wilshire-Montana","Santa Monica","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200,5700,6500,5750,5250,5350,5700,5800,5700,5390,5437.5,5500,6325,6200,6500,5900,6000,6000
"Fishtown","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1750,1750,1800,1800,1762.5,1800,1795,1800,1625,1780,1800,1800,1795,1837.5,1925,1800,1800,1800,1812.5,1800,1900,1800,1895,1950,2000,2000,2000,2000,1950,1985,1975
"Heart of Chicago","Chicago","IL","Chicago-Naperville-Elgin","Cook County",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1649.5,1595,1688,1669,1600,1695,1700,1700,1799,1895,1750,1762.5,1725,1675,1575,1495,1495,1495,1735,1735,1800,1900,2000,1950,1950
"Tampa Palms","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590,1594.5,1595,1585,1560,1450,1435,1532.5,1600,1700,1642.5,1725,1700,1650,1600,1600,1595,1550,1570,1575,1610,1610,1610
"San Carlos Park","Fort Myers","FL","Cape Coral-Fort Myers","Lee County",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1747.5,1800,1797.5,1800,1795,1790,1760,1699.5,1700,1700,1665,1695,1699.5,1750,1799,1847.5,1825,1800,1725,1697.5
"Metro West","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",282,,,,,,,1200,1229,1187,1165,1195,1197.5,1195,1250,1250,1252,1325,1275,1300,1300,1340,1297,1300,1249,1255,1215.5,1218,1250,1272,1295,1285,1200,1200,1200,1250,1272.5,1295,1267.5,1250,1275,1272.5,1200,1236,1225,1200,1246,1295,1300,1300,1395,1395,1350,1325,1402.5,1405,1455,1400,1400,1400,1400,1395,1400,1400,1410.5,1412.5,1400,1432.5,1495,1450,1400,1495,1395,1450,1500,1540,1500,1495,1510,1567.5,1550,1559,1606,1627,1598,1583,1591,1602,1650,1635,1600,1655,1642,1573.5,1554,1606.5,1635,1639,1618.5,1690,1650,1655,1665,1682,1670,1689.5
"Green Valley Ranch","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1495,1537.5,1600,1600,1600,1695,1600,1667.5,1625,1625,1600,1662.5,1675,1700,1725,1700,1699.5,1712.5,1800,1797.5,1700,1750,1800,1675,1650,1785,1800,1775,1800,1875,1800,1887
"Seatack","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.5,1840.5,1597.5,1597.5,1700,1697.5,1700,1650,1700,1700,1595,1650,1572.5,1597.5,1600,1600,1572.5,1547.5,1672.5,1672.5,1862.5,1768.5,1675,1700,1550,1572.5,1800,1900,1786,1620.5,1602,1753,1750,1735.5
"Lower Moyamensing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1295,1300,1300,1300,1300,1250,1200,1250,1300,1300,1300,1300,1350,1300,1300,1300,1300,1300,1350,1300,1300,1300,1300,1300,1325,1350,1350,1350,1400,1425,1350
"Point Breeze","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1300,1500,1500,1500,1500,1470,1400,1400,1462.5,1400,1449,1450,1550,1500,1500,1500,1500,1500,1500,1545,1575,1600,1600,1585,1600,1600,1600,1650,1662.5,1600,1592.5
"Kenmore","Boston","MA","Boston-Cambridge-Newton","Suffolk County",287,,,,,,,,,,,,,2820,3175,3160,3200,3300,3200,3300,3400,3400,3300,3400,3300,3299,3250,3300,3300,3450,3500,3525,3495,3400,3300,3575,3400,3400,3320,3375,3370,3300,3399,3500,3500,3395,3250,3610,3610,3500,3500,3600,3500,3500,3400,3400,3400,3400,3397.5,3595,3500,3525,3634.5,3600,3695,3600,3600,3500,3500,3400,3395,3600,3647.5,3550,3550,3600,3600,3700,3700,3700,3700,3900,3900,3900,3690,3650,3700,3700,3600,3600,3600,3700,3700,3700,3695,4000,3700,3700,3760,3760,3700,3697.5,3705,3700,3700,3600
"Grays Ferry","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,1000,1050,1000,1037.5,1062.5,1022.5,1000,1000,1062.5,1075,1100,1100,1170,1200,1150,1187.5,1100,1150,1200,1200,1150,1149,1100,1150,1200,1300,1297.5,1300,1250,1250,1300
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400,5500,5600,4999,4800,4775,5000,5000,5000,5000,5000,5000,5200,5500,5500,5200,5500,5500,5200,5247.5,5749.5,5500,5200,5200,5200,5200,5200,5495,5472.5,5200,5200
"Capitol","Madison","WI","Madison","Dane County",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1650,1695,1732.5,1740,1665,1600,1825,1995,2055,1707.5,1725,1725,1725,1650,1695,1725,1742.5,1750,1750,1790,1765,1735,1745,1735,1730,1695,1680,1680,1615,1595,1652.5,1630,1655
