"RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Greensboro, NC",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72086822169059,0.801459854014599,0.801459854014599,0.78125,0.787176724137931,0.793560606060606,0.759375,0.800240384615385,0.807174887892377,0.798872180451128,0.799891774891775,0.806451612903226,0.776470588235294,0.774767801857585,0.78309811827957,0.804685660466211,0.759548611111111,0.769198386591479,0.778380102040816,0.775510204081633,0.743685687558466,0.738761305015019,0.761554621848739,0.794285714285714,0.778380102040816,0.801459854014599,0.776666666666667,0.777777777777778,0.8,0.772946859903382,0.796666666666667,0.729462285287528,0.714285714285714,0.6875
"North Port-Sarasota-Bradenton, FL",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20599739243807,1.17340286831812,1.1660447761194,1.18811881188119,1.23203285420945,1.28142674694399,1.29950495049505,1.30138410389592,1.30153203342618,1.31578947368421,1.33683525236794,1.3681592039801,1.47455915585687,1.49786324786325,1.38890280561122,1.35408112674586,1.28990648178007,1.30378096479791,1.31414473684211,1.30378096479791,1.31596351991089,1.35052230144255,1.33587786259542,1.39804079184408,1.45441298344348,1.375,1.40452780561122,1.3317191283293,1.28540237204056,1.295,1.2994683992912,1.28287363694676,1.27337833150257
"Little Rock, AR",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701088693695421,0.706963887198215,0.613636363636364,0.652985074626866,0.679310344827586,0.693376068376068,0.748333333333333,0.708754208754209,0.647058823529412,0.676470588235294,0.665765765765766,0.647058823529412,0.583333333333333,0.670833333333333,0.68,0.679366515837104,0.636363636363636,0.666666666666667,0.663007956805911,0.658682634730539,0.630681818181818,0.631377551020408,0.611111111111111,0.599,0.673986486486486,0.75,0.764705882352941,0.816964285714286,0.791666666666667,0.769230769230769,0.781739130434783,0.788748876171992,0.784444444444444,0.821428571428571,0.719650360144058,0.75,0.7,0.690909090909091,0.681306306306306,0.75,0.695,0.71387184730743,0.675675675675676,0.744318181818182,0.771059782608696,0.696153846153846,0.69668458781362,0.694444444444444,0.704931972789116,0.71343954248366,0.682306940371456,0.680019668990257,0.677215189873418,0.704656862745098,0.722474747474747,0.671802325581395,0.659090909090909,0.657894736842105,0.690905713520472,0.701351351351351,0.691244239631336,0.686486486486486,0.691775965969514,0.694444444444444,0.706521739130435,0.722222222222222,0.75,0.722222222222222,0.712406015037594,0.696668931599042,0.700946078967516,0.701219512195122,0.710526315789474,0.735294117647059,0.712959688826025,0.711633663366337,0.68594001610306
"Charleston, SC",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49576473395371,1.52068126520681,1.6,1.5,1.45626072041166,1.42307692307692,1.35478052281656,1.30121396054628,1.23502994011976,1.16617063492063,1.25,1.44295302013423,1.50223880597015,1.48807924371595,1.5,1.45227272727273,1.41217800956871,1.41692500738116,1.39480730472356,1.45429362880886,1.38568868407578,1.36858552631579,1.35909090909091,1.5,1.57777777777778,1.56985871271586,1.52222222222222,1.49468422009795,1.45,1.57524875621891,1.5,1.45
"Colorado Springs, CO",75,,,,,,,,,,,,,,,,,0.795927601809955,0.818181818181818,0.818181818181818,0.823529411764706,0.826388888888889,0.769230769230769,0.731382978723404,0.819672131147541,0.781759289439374,0.782268578878748,0.81948717948718,0.818181818181818,0.786796536796537,0.774739583333333,0.779036827195467,0.815384615384615,0.8,0.792307692307692,0.774488556450582,0.798666666666667,0.820791457286432,0.833333333333333,0.84375,0.81948717948718,0.825,0.806623931623932,0.815570846075433,0.830985638402518,0.846875,0.84375,0.853018372703412,0.875308641975309,0.85501066098081,0.84375,0.866666666666667,0.880052151238592,0.865612648221344,0.9,0.902567975830816,0.933333333333333,0.932,0.906413739266198,0.933333333333333,0.9016536590066,0.935988689547582,0.956903097725651,0.94017316017316,0.90625,0.923236531986532,0.997081712062257,0.993594367502536,0.941867607901418,0.938482704402516,0.928853754940711,0.937191814595661,0.978342466781773,0.96551724137931,1,0.992857142857143,1,1,1,1.0124319043952,1.01495726495726,1.0357479149852,1,1.02941176470588,1.03246753246753,1.03571428571429,1.04166666666667,1.0530303030303,1.07411385606874,1.05882352941176,1.03571428571429,1.0522496371553,1.0465233785822,1.06003533568905,1.05907278165503,1.08303269991319,1.05294117647059,1.04105090311987,1.08,1.06609808102345,1.09375,1.14285714285714,1.11706730769231,1.10555555555556,1.12622187053838,1.17857142857143,1.12528280542986,1.12426035502959,1.14838709677419,1.13049095607235
"Wichita, KS",76,,,,,,,,,,,,,,0.481892523364486,0.483729111697449,0.515278110924549,0.574978741496599,0.58125,0.518364240565161,0.564369900271986,0.575196408529742,0.594594594594595,0.58125,0.581140092057123,0.542857142857143,0.53125,0.611263736263736,0.572304333221364,0.585961538461538,0.547445255474453,0.567293233082707,0.550766283524904,0.567737951199839,0.567084942084942,0.563157894736842,0.599315068493151,0.652694610778443,0.682857142857143,0.679285714285714,0.66568551376293,0.562353629976581,0.577858880778589,0.588235294117647,0.604972351723101,0.587035358114234,0.605263157894737,0.592991913746631,0.590013635930432,0.587035358114234,0.52653748946925,0.555544009576697,0.573248407643312,0.588131700684739,0.528953229398664,0.536538461538462,0.580356628283597,0.607603986570705,0.619598365867408,0.651840490797546,0.660046728971963,0.651105651105651,0.598428324023074,0.576696865740595,0.528371710526316,0.559066122504973,0.546806649168854,0.504065040650407,0.546806649168854,0.579004329004329,0.519480519480519,0.524550676301649,0.585650872143246,0.575,0.577156743620899,0.552620598686336,0.586648631594588,0.567117453960126,0.55327868852459,0.645551257253385,0.670970077220077,0.734126984126984,0.704436846502405,0.682975773100761,0.587483382758973,0.584473979258152,0.579799356154778,0.569679661287746,0.592611037332153,0.592629482071713,0.594837531243992,0.620689655172414,0.657894736842105,0.626673433919485,0.598358911687844,0.641941391941392,0.589046493301812,0.59032041430737,0.592592592592593,0.585023400936037,0.592297483590873,0.609756097560976,0.608358171882762,0.598152424942263,0.596012769301677,0.625604448742747,0.637841618248332,0.633333333333333,0.628571428571429,0.620347394540943
"Springfield, MA",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925620355208465,0.910064239828694,0.91336545324768,0.91336545324768,0.994444444444444,0.94375,0.961538461538462,1.06111111111111,1.01048735101144,1,1,1,1,0.959935897435897,1,1,1,1,1.05409356725146,1.05555555555556,1,0.932441942294159,0.916666666666667,0.9453125,1,1.08333333333333,1.02991071428571,1.11805555555556,1.11111111111111,1.08333333333333,1.09311740890688,1.125,1.1426499032882,1.12678571428571,1.24137931034483,1.06875
"Fort Myers, FL",78,,,,,,,,,,,,,,,,,0.568181818181818,0.580875781948168,0.594243268337976,0.622193355241651,0.637254901960784,0.657894736842105,0.645661157024793,0.61369622475856,0.611246943765281,0.617283950617284,0.615713935606409,0.625,0.622038133001187,0.628496470106157,0.676892551892552,0.72360248447205,0.718146718146718,0.76399097322549,0.773863636363636,0.750675675675676,0.772532188841202,0.785112017533179,0.794573215599706,0.820368341904461,0.798838053740014,0.785714285714286,0.77625,0.795227272727273,0.91547619047619,0.902289377289377,0.871627094786604,0.872042068361087,0.904447115384615,0.930059523809524,0.920833333333333,0.922619047619048,0.938839370466072,1.03207469240468,1.06007067137809,1.00502512562814,1.04529616724739,1.0088781275222,0.950734658599827,1.00482489232214,1.00446428571429,0.987841945288754,1.01957726957727,1.04166666666667,1.10454545454545,1.02118003025719,1.03723404255319,1.03896103896104,0.97323600973236,0.944206008583691,1.00241837968561,0.871459694989107,0.930851063829787,0.992738589211618,1.0369532428356,0.955208405336283,0.992176386913229,1.00541087051507,1.02473498233216,1.06818181818182,1.05844332394088,1.05263157894737,1.06060606060606,1.05882352941176,1.05769230769231,1.07255126186869,1.12869198312236,1.1304347826087,1.1352885525071,1.0989010989011,1.10355392156863,1.09945054945055,1.08415841584158,1.08193870523416,1.07558139534884,1.07737403100775,1.03585657370518,1.0475651189128,1.05278637770898,1.08125,1.06838731177704,1.05555555555556,1.04850088183422,1.02047413793103,0.967086754745557,0.974842767295597,0.961538461538462,0.932203389830508,0.896580483736447
"Boise City, ID",79,,,,,,,,,,,,,,,,,0.625,0.631818181818182,0.639702637095884,0.658114035087719,0.65,0.638412017167382,0.659090909090909,0.659090909090909,0.65,0.638888888888889,0.629106280193237,0.65,0.65,0.643666323377961,0.667808219178082,0.675,0.675,0.677857142857143,0.695,0.6975,0.694444444444444,0.685404339250493,0.695,0.695,0.684165232358003,0.68644711405689,0.694444444444444,0.695,0.725,0.725,0.75,0.742857142857143,0.741239892183288,0.740442431298745,0.75,0.748486742947422,0.75,0.768025078369906,0.773649961149961,0.787477407814567,0.765,0.758196721311475,0.775,0.77,0.77,0.775,0.764299802761341,0.77,0.773863636363636,0.753012048192771,0.790357142857143,0.795,0.74375,0.805555555555556,0.825,0.825,0.8,0.825,0.806451612903226,0.833333333333333,0.825,0.833333333333333,0.85,0.85,0.875,0.867469384707288,0.894868421052632,0.895,0.895,0.895,0.882642998027613,0.895,0.916666666666667,0.916666666666667,0.895,0.924623115577889,0.925925925925926,0.940100455304862,0.95,0.962365591397849,0.99375,0.994444444444444,0.975,0.957264957264957,0.975975975975976,0.975,0.994444444444444,1.01860465116279,1.03645833333333,1.05291005291005,1.04838709677419,1.04736842105263,1.05
"Toledo, OH",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.580208333333333,0.676923076923077,0.756756756756757,0.648648648648649,0.61875,0.633445945945946,0.581092801387684,0.554758915530172,0.534774651109586,0.611111111111111,0.547539271108332,0.528125,0.610287707061901,0.622222222222222,0.657894736842105,0.62315612605748,0.619834710743802,0.593008274231678,0.608585858585859,0.515717092337918
"Madison, WI",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44791666666667,1.22666264229181,1.09718222953517,1.08695652173913,1.10405982905983,1.18076449419642,1.04060913705584,1.18465415363226,1.19887165021157,1.04951690821256,0.9375,0.994736842105263,1.00721684153888,1.01910828025478,1,0.980280061664954,1.04339267374187,1.04330708661417,0.970588235294118,1.03529411764706,1.0828025477707,1.12903225806452,0.97457264957265,1.0828025477707,1.23333333333333,1.22222222222222,1.20555555555556,1.20526315789474,1.14649681528662,1.11111111111111,1.11,1.1391235157302,1.27144428152493,1.42857142857143,1.34487142582997,1.31818181818182,1.2962962962963,1.26458333333333,1.22307692307692,1.18226600985222,1.15025906735751,1.18269230769231,1.16836734693878,1.14277649769585,1.19383027522936,1.1922605077875,1.24061566693096,1.25,1.27692307692308,1.2287104622871,1.23191475495308,1.22307692307692,1.18115942028985,1.165,1.13636363636364,1.11464968152866
"Lakeland, FL",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841874084919473,0.875,0.77127640103957,0.767832995267072,0.794117647058823,0.81573275862069,0.842105263157895,0.833333333333333,0.868621064060804,0.887947269303202,0.929411764705882,0.943658810325477,0.892857142857143,0.944444444444444,0.849974200206398,0.864553314121037,0.905694879832811,0.9105098855359,0.951683748169839,0.912408759124088,0.92948717948718,0.925925925925926,0.929411764705882,0.929411764705882,0.916135881104034,0.979152220446803,0.966880341880342,0.968903154552357,0.988023952095808,1.00630705801512,1.03949403802772,0.977648046398046,1
"Ogden, UT",83,,,,,,,,,,,,,,,,,,,,,,,,,,0.688131313131313,0.708333333333333,0.747058823529412,0.671140939597315,0.661458333333333,0.719858156028369,0.742594086021505,0.708333333333333,0.657226107226107,0.666666666666667,0.673153235653236,0.672619047619048,0.68513986013986,0.666666666666667,0.65625,0.674846625766871,0.666666666666667,0.690909090909091,0.687980769230769,0.646551724137931,0.641025641025641,0.659090909090909,0.692587209302326,0.6875,0.681818181818182,0.692587209302326,0.7,0.726231783483692,0.727272727272727,0.75,0.671514221974345,0.7,0.722222222222222,0.72020202020202,0.757575757575758,0.739130434782609,0.730061349693252,0.642857142857143,0.704545454545455,0.740497076023392,0.678409090909091,0.714811081242533,0.667094017094017,0.727711824953445,0.755952380952381,0.738301153124162,0.75,0.745421245421245,0.863849996713337,0.757142857142857,0.75,0.824592074592075,0.883575883575884,0.877906976744186,0.858333333333333,0.837777777777778,0.8125,0.849267399267399,0.810096153846154,0.846153846153846,0.851136363636364,0.84412955465587,0.88,0.885891561664758,0.8775,0.905397727272727,0.953186193162961,0.932291666666667,0.920245398773006,0.876470588235294,0.882666666666667,0.953678474114441,0.959302325581395,0.956,0.95,0.927726063829787,0.904280904280904,0.948286052009456,0.995,0.910362009355298,0.886111111111111,0.939338235294118,0.988372093023256,0.96875
"Daytona Beach, FL",84,,,,,,,,,,,,,,,,,,,,,,0.747463897839838,0.741758241758242,0.803890008675629,0.752843394575678,0.740925241487671,0.711551431707074,0.786163522012579,0.75,0.786163522012579,0.868122270742358,0.797047086991221,0.8,0.794369336976845,0.894558678466733,0.886055684454756,0.904122652939087,0.912408759124088,0.905036443319506,0.922521786492375,0.870827285921626,0.882199582171738,0.888230940044411,0.914285714285714,0.919117647058823,0.933868092691622,0.9674688057041,0.856779601571268,0.884321223709369,0.907776123267128,0.99375,0.98209127671866,0.902272727272727,0.952076330911851,1.03305785123967,0.956521739130435,0.944444444444444,0.875445368171021,0.946372239747634,0.950301537684317,0.903614457831325,0.911458333333333,0.907692307692308,0.879646307515965,0.923076923076923,0.953768844221106,0.921404682274248,1.00135501355014,0.978952520802741,0.972239123821113,0.968223332758918,0.892708333333333,0.963672132750067,0.875,0.845238095238095,0.914285714285714,0.981083415597236,1.00369375419745,1.04439241797373,1.02928564221572,1.08516242317823,1.0671875,1.06666666666667,1.02205882352941,1.06222345132743,1.00182149362477,1.01010101010101,1.02556726867876,1.02205882352941,1,1.01973684210526,1.08208955223881,1.05060034305317,1.07032967032967,1.1015587529976,1.1031175059952,1.11683066083576,1.08588351431392,1.03818301848466,1.03659571689736,1.03957190737355,1.07692307692308,1.11538461538462,1.08514190317195,1.14762931034483,1.14233576642336,1.19333333333333,1.1144578313253,1.13636363636364
"Des Moines, IA",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852272727272727,0.852272727272727,0.87594696969697,0.907707910750507,0.915178571428571,0.900277777777778,0.885416666666667,0.873180298353909,0.888888888888889,0.888888888888889,0.894938775510204,0.903645833333333,0.90625,0.9,0.88,0.8775,0.8775,0.8775,0.886847527472527,0.861904761904762,0.852272727272727,0.899621212121212,0.853333333333333,0.801988636363636,0.866013071895425,0.8671875,0.888235294117647,0.888235294117647,0.89375,0.905555555555556,0.905266465560583,0.92,0.906593406593407,0.906630036630037,0.911764705882353
"Youngstown, OH",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646551724137931,0.633741258741259,0.665714285714286,0.623665845648604,0.595119047619048,0.633928571428571,0.662744601889339,0.636666666666667,0.592560325254765,0.613636363636364,0.583333333333333,0.577994428969359,0.625,0.607407407407407,0.605208333333333,0.633333333333333,0.610251322751323,0.632171474358974,0.628306878306878,0.571428571428571,0.548387096774194,0.591922005571031,0.619318181818182,0.619791666666667,0.644791666666667,0.602380952380952,0.632530120481928,0.628765060240964,0.570918080419908,0.625,0.636111111111111
"Harrisburg, PA",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80625,0.822222222222222,0.810182370820669,0.757142857142857,0.733695652173913,0.733695652173913,0.73144916568778,0.7,0.799065420560748,0.762060072815534,0.75,0.799005681818182,0.81875,0.833333333333333,0.81875,0.818994450317125,0.790625,0.817647058823529,0.832835820895522,0.813953488372093,0.806267861280606,0.770509977827051,0.81353305785124,0.833084577114428,0.833333333333333,0.834166666666667,0.865427927927928,0.808823529411765,0.793652636607309,0.772684741756226,0.8,0.776772247360483,0.833333333333333,0.842235004108463,0.844011627906977,0.768386388583974,0.784883720930233,0.8203125,0.918367346938776,0.897200028034763,0.887096774193548,0.921666666666667,0.788926799007444,0.833333333333333,0.849780701754386,0.78125,0.833333333333333,0.833333333333333,0.919439579684764,0.918333333333333,0.846088114568557,0.833333333333333,0.929464285714286,0.886290095666854,0.892857142857143,0.860969387755102,0.828787878787879,0.84375,0.844472864768683,0.849311926605505,0.888888888888889,0.925,0.833333333333333,0.834726867335563,0.833333333333333,0.885913312693498,0.9375,0.888888888888889,0.909090909090909,0.895,0.888888888888889,0.962962962962963,0.965060908084164,0.977366255144033,0.980492424242424,0.966666666666667,0.937990580847724,0.970425138632163,0.940972222222222,0.914634146341463,0.86875
"Melbourne, FL",88,0.630875804057397,0.631681243926142,0.666666666666667,0.650220454830669,0.65168883379137,0.618556701030928,0.609048723897912,0.609048723897912,0.587544065804935,0.566343042071197,0.598846396965866,0.589285714285714,0.589285714285714,0.611413043478261,0.617647058823529,0.614525139664804,0.609048723897912,0.6234335839599,0.634691044710985,0.666666666666667,0.651041666666667,0.648670069526048,0.624256837098692,0.605449657869013,0.617495711835334,0.611672278338945,0.571037003197807,0.589225589225589,0.633333333333333,0.675675675675676,0.682438580527753,0.687748783724016,0.725446428571429,0.687173952149667,0.706722605134352,0.671455091937765,0.75,0.769230769230769,0.753787878787879,0.729912529178797,0.682419399283549,0.685963394645784,0.718158008036739,0.753968253968254,0.782016037464724,0.785854616895874,0.775993490921548,0.769230769230769,0.833333333333333,0.784815062388592,0.786754095577625,0.804398148148148,0.8125,0.914790996784566,0.914790996784566,0.914790996784566,0.912996777658432,0.914790996784566,0.909090909090909,0.914790996784566,0.914790996784566,0.909068302387268,0.90581191588785,0.908100928626704,0.906379937629938,0.883662735939722,0.9125,0.882352941176471,0.861220472440945,0.88126159554731,0.841836734693878,0.884955752212389,0.914790996784566,0.852017937219731,0.883575883575884,0.867996201329535,0.881694996970139,0.914790996784566,0.942408376963351,0.99875,1,0.994781746031746,0.994781746031746,0.95,0.954968419630493,0.950704225352113,0.986252241482367,0.921787709497207,0.974870017331023,0.96875,1.025,1.01297739244952,0.971047572828961,1.04719321148825,1.0443864229765,0.961538461538462,0.970319634703196,0.964187327823691,1.01508120649652,1.02040816326531,0.960614351499685,0.956632653061224,0.984255484371967,0.950620444551533,0.974938875305624,0.987601568002216,1,0.984507042253521,0.916030534351145
"Spokane, WA",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805322128851541,0.81029776674938,0.792404693035198,0.840204949961048,0.82641196013289,0.812903225806452,0.818571428571429,0.842278587443946,0.843978102189781,0.86875,0.875,0.897527677240792,0.904040404040404,0.916666666666667,0.909090909090909,0.920833333333333,0.941176470588235,0.96042471042471,0.95,0.956653197971412,0.947971781305115,0.986630434782609,0.925925925925926,0.995,0.99375,0.969762277951933,0.924295774647887,0.949726775956284,1.02525466893039,0.954545454545455,0.9,0.895207736389685
"Provo, UT",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930232558139535,0.906976744186046,0.888888888888889,0.942546834625323,0.892857142857143,0.923076923076923,0.938108350409836,0.94758064516129,0.951866348990243,0.977138643067847,0.977138643067847,0.955014749262537,0.955014749262537,0.955014749262537,0.956674041297935,0.959379615952733,0.977138643067847,0.982142857142857,0.952713986201516,0.955014749262537,1,0.970496894409938,0.978765399965296,1.10917521558133,1.10416666666667,1.09669811320755,1.0625,1.0625,1.0625,1.0375,1.0375,0.937734433608402,0.955056179775281
"Lancaster, PA",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05384615384615,1.01351351351351,0.892857142857143,0.841750841750842,0.828598484848485,0.834814814814815,0.925925925925926,0.804924242424242,0.804924242424242,0.840869413407821,0.86875,0.877862595419847,0.866477272727273,0.915875309661437,0.854965923371319,0.944444444444444,1.00961538461538,1.02432126696833,1.0042735042735,1.05536398467433,1.0042735042735,0.927323717948718,1.00213675213675,0.935897435897436,0.966987179487179,0.935897435897436,0.935897435897436,0.969512195121951,0.979064039408867,1.03070175438596,1.03175287356322,1.00649350649351,1.00649350649351,0.94859241126071,0.94859241126071,0.958333333333333,0.944563195921617,0.95210113960114,0.93140121898664,1.03151709401709,1.0140306122449,0.961538461538462,1.06662137681159,1.04824561403509,0.931122448979592,0.958333333333333,0.911740216486261,0.926395939086294,0.917829955415377,0.931647940074906,0.931647940074906,0.935897435897436,0.964285714285714,0.969444444444444,0.973399246704331,0.9375,0.936914794007491,1.0065543071161,1.01388888888889,1.01694444444444,1.0252808988764,1.0252808988764,1.02962427745665,1.01388888888889,1.0252808988764,1.06666666666667,1.06904761904762,1.12771739130435,1.1359649122807,1.08690476190476,1.08226926523297,1.09006892230576,1.21428571428571,1.21481294236603,1.16228070175439,1.13247863247863
"Modesto, CA",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17171745673439,1.1909337139929,1.21428571428571,1.18472652218782,1.1905976919485,1.20416666666667,1.15183246073298,1.19444444444444,1.1531512605042,1.134375,1.19393939393939,1.22699386503067,1.18129218900675,1.23333333333333,1.26405930470348,1.2,1.26785714285714
"Portland, ME",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47058823529412,1.45833333333333,1.22833333333333,1.21,1.14678899082569,1.2,1.14678899082569,1.07843137254902,1.125,1.12708333333333,1.23916666666667,1.22833333333333,1.1813304010594,1.14678899082569,1.22875,1.15,1.2726694288251,1.22313218390805,1.23916666666667,1.20512820512821,1.22354166666667,1.22083333333333,1.32042253521127,1.395,1.46604938271605,1.33492822966507,1.37277918781726,1.28571428571429,1.36363636363636,1.375,1.30769230769231,1.26491228070175,1.26602564102564,1.34325471698113,1.35964912280702,1.4,1.5,1.47058823529412,1.4,1.2917663476874,1.22692307692308,1.19047619047619,1.26818181818182,1.30621252384846,1.27291242362525,1.37740559186638,1.47140522875817,1.53461538461538,1.4,1.44779411764706,1.425,1.41176470588235,1.41079545454545
"Santa Rosa, CA",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72222222222222,1.94117647058824,1.9625,2.13333333333333,2,2.07935867436405,1.77777777777778,1.88848920863309,2,2.07837301587302,1.99789695057834,2.04951690821256,2.02142857142857,1.9741489561783,1.83333333333333,1.86934238551651
"Lexington, KY",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653409090909091,0.741839762611276,0.702733686067019,0.759878419452888,0.677222222222222,0.735714285714286,0.761263614488349,0.789473684210526,0.729546087440824,0.800353579267643,0.78125,0.785851286422815,0.711722488038278,0.735001609639441,0.857142857142857,0.837776085300838,0.819672131147541,0.835714285714286,0.841052631578947,0.882352941176471,0.9,0.833333333333333,0.804093567251462,0.812132352941176,0.771423202204961,0.8125,0.833333333333333,0.833333333333333,0.833333333333333,0.842857142857143,0.837320574162679,0.8125,0.833333333333333,0.84811320754717,0.8,0.846153846153846,0.815384615384615,0.816783216783217
"Lafayette, LA",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777148664343786,0.8125,0.857142857142857,0.835416666666667,0.8125,0.776610644257703,0.780357142857143,0.8,0.795,0.775,0.729166666666667,0.780193236714976,0.8,0.766302377763997,0.734492481203007,0.777777777777778,0.75,0.75,0.775,0.723863636363636,0.733289473684211,0.735294117647059,0.777777777777778,0.8,0.825,0.8125,0.775,0.8125,0.785714285714286,0.838541666666667,0.833333333333333,0.833333333333333
"Lansing, MI",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.788235294117647,0.843894292170154,0.825242718446602,0.835047388586408,0.8125,0.858177361853832,0.845817369093231,0.862405303030303,0.873333333333333,0.864522058823529,0.862850971922246,0.827421652421652,0.830536130536131,0.88,0.9375,0.933333333333333,0.933333333333333,0.942737430167598,0.932432432432432,0.831980519480519,0.880947944567369,0.898319348229096,0.9375,0.916850311850312,0.921538461538462,0.940564373897707,0.933277027027027,0.90625,0.942857142857143,0.916988416988417,0.888888888888889,0.88341473773625,0.890322580645161
"Fayetteville, AR",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909750859106529,0.85,0.771869639794168,0.691311887714744,0.634005763688761,0.639686684073107,0.658482142857143,0.669556840077071,0.643181818181818,0.68125,0.7253861003861,0.710714285714286,0.766062602965404,0.740393518518519,0.767920324990172,0.697676651305684,0.740434221840069,0.716,0.719822812846069,0.711604908852615,0.740604575163399,0.746875,0.733606557377049,0.78125,0.755658436213992,0.799059139784946,0.8125,0.785714285714286,0.773860705073087,0.76499388004896,0.773860705073087,0.770205613860585,0.796060606060606,0.779616724738676,0.761316872427984,0.763991769547325,0.761316872427984,0.770847932725999,0.8,0.840811401855064,0.801234567901235,0.8125,0.8125,0.816852966466036,0.838311254787589,0.826086956521739,0.806451612903226,0.78125,0.78125,0.790358801096533,0.768245838668374,0.770426933607118,0.800575184880855
