"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Mid City West","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",206,3431,0.00639,0.011072,0.007588,13968
2019-09-30,"North Highlands","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",207,1556,0.005126,0.020919,0.04328,11486
2019-09-30,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",208,2568,0.002625,0.01051,0.005112,9552
2019-09-30,"Briargate","CO","Colorado Springs","El Paso County","Colorado Springs",209,1587,0.002012,0.003405,0.018923,18297
2019-09-30,"Sunnyside","NY","New York-Newark-Jersey City","Queens County","New York",210,2048,0.001198,0.002535,-0.064834,9777
2019-09-30,"Newbury Park","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Thousand Oaks",211,3027,-0.000808,0.007936,0.020568,15132
2019-09-30,"Jamaica Plain","MA","Boston-Cambridge-Newton","Suffolk County","Boston",212,2932,0.000838,0.012776,0.063005,15202
2019-09-30,"Carmel Valley","CA","San Diego-Carlsbad","San Diego County","San Diego",213,3340,0.000241,0.008747,-0.028901,19035
2019-09-30,"Greenwich Village","NY","New York-Newark-Jersey City","New York County","New York",214,4374,-0.015484,-0.02062,-0.083155,21975
2019-09-30,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",215,3213,0.004576,0.010332,0.017629,5438
2019-09-30,"Coney Island","NY","New York-Newark-Jersey City","Kings County","New York",216,2177,0.003864,0.009312,-0.005507,12765
2019-09-30,"El Sereno","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",217,2409,0.002771,0.004966,-0.015889,9357
2019-09-30,"Allapattah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",218,1749,0.0013,0.011806,0.071828,6896
2019-09-30,"Englewood","IL","Chicago-Naperville-Elgin","Cook County","Chicago",219,1239,0.000603,0.001163,-0.025992,8389
2019-09-30,"East Boston","MA","Boston-Cambridge-Newton","Suffolk County","Boston",220,2767,0.008685,0.032239,0.129847,10121
2019-09-30,"Salem","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",221,1518,0.000421,0.004716,0.022152,16044
2019-09-30,"Jefferson Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",222,1633,0.003537,0.020352,0.030958,11900
2019-09-30,"Briarforest Area","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",223,1323,0.002431,0.003221,-0.007113,14094
2019-09-30,"Almaden Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",224,3466,0.003143,0.012054,-0.003793,16518
2019-09-30,"North Ironbound","NJ","New York-Newark-Jersey City","Essex County","Newark",225,1805,0.000083,0.011437,0.075154,5192
2019-09-30,"Rancho Bernardo","CA","San Diego-Carlsbad","San Diego County","San Diego",226,2478,0.000021,0.005121,0.013604,16492
2019-09-30,"Kew Gardens Hills","NY","New York-Newark-Jersey City","Queens County","New York",227,2052,0.001037,-0.006519,-0.050985,16507
2019-09-30,"Olney","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",228,1128,0.001338,0.015618,0.023401,12076
2019-09-30,"Portage Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",229,1617,0.003964,0.017773,0.031833,9230
2019-09-30,"Southeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",230,2415,0.000517,-0.006806,-0.018192,7369
2019-09-30,"Oak Forest - Garden Oaks","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",231,1381,0.003316,0.01502,-0.00794,14613
2019-09-30,"Valley High-North Laguna","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",232,1640,0.004393,0.019608,0.026089,11509
2019-09-30,"Brighton","MA","Boston-Cambridge-Newton","Suffolk County","Boston",233,2884,-0.001089,0.002215,0.047212,29442
2019-09-30,"Rego Park","NY","New York-Newark-Jersey City","Queens County","New York",234,2024,0.001774,-0.002064,-0.008377,19889
2019-09-30,"North Cheyenne","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",235,1343,0.006309,0.026202,0.077047,16161
2019-09-30,"Mar Vista","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",236,3459,0.006374,0.014883,0.002262,9810
2019-09-30,"Gulfton","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",237,1440,-0.002884,-0.007593,-0.014112,1839
2019-09-30,"Coral Way","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",238,2099,0.001025,0.006186,0.032485,16795
2019-09-30,"Ocean Parkway","NY","New York-Newark-Jersey City","Kings County","New York",239,2130,0.001655,0.00266,0.021138,10048
2019-09-30,"Morris Heights","NY","New York-Newark-Jersey City","Bronx County","New York",240,1835,0.012627,0.032065,0.075407,1183
2019-09-30,"Melrose","NY","New York-Newark-Jersey City","Bronx County","New York",241,1898,0.006509,0.013811,0.041562,1923
2019-09-30,"Greater Greenspoint","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",242,1175,-0.000283,0.008618,0.031105,3557
2019-09-30,"Parkchester","NY","New York-Newark-Jersey City","Bronx County","New York",243,1696,-0.000101,0.017944,0.018274,3117
2019-09-30,"North","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",244,1561,0.0079,0.017877,0.018657,13290
2019-09-30,"Inwood","NY","New York-Newark-Jersey City","New York County","New York",245,2446,0.006402,0.024883,0.016675,3675
2019-09-30,"Edenvale - Seven Trees","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",246,3230,0.002133,0.011909,0.020669,8038
2019-09-30,"Bay Area","TX","Corpus Christi","Nueces County","Corpus Christi",247,1422,0.000882,0.012607,0.007964,13250
2019-09-30,"Longwood","NY","New York-Newark-Jersey City","Bronx County","New York",248,1810,-0.002319,-0.002653,0.015965,2138
2019-09-30,"Greater Heights","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",249,1530,0.004746,0.018531,0.014392,24775
2019-09-30,"Watts","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",250,2208,0.000502,0.002897,-0.042222,5584
2019-09-30,"Woodhaven","NY","New York-Newark-Jersey City","Queens County","New York",251,2173,-0.002928,-0.006608,0.011011,9484
2019-09-30,"Harbor Gateway","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",252,2463,0.018696,0.019675,0.0052,7383
2019-09-30,"River Oaks-Kirby-Balmoral","TN","Memphis","Shelby County","Memphis",253,1273,0.00243,0.020299,0.018768,10290
2019-09-30,"North Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",254,2118,-0.000369,0.004724,0.034257,18146
2019-09-30,"Mid Wilshire","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",255,3074,0.001076,-0.000275,0.024005,8554
2019-09-30,"South Loop","IL","Chicago-Naperville-Elgin","Cook County","Chicago",256,2022,0.002223,0.018616,0.063337,32245
2019-09-30,"Addicks Park Ten","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",257,1343,0.00789,0.015972,-0.009686,3276
2019-09-30,"Humboldt Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",258,1766,0.004897,0.026331,0.051741,7235
2019-09-30,"Mission","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",259,4425,0.007058,0.01672,0.033155,4837
2019-09-30,"Highbridge","NY","New York-Newark-Jersey City","Bronx County","New York",260,1859,0.011088,0.030198,0.053732,1381
2019-09-30,"Gage Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",261,1356,0.002904,0.018445,-0.000734,5270
2019-09-30,"Norwood","NY","New York-Newark-Jersey City","Bronx County","New York",262,1671,0.006255,0.014445,0.023734,2029
2019-09-30,"Lower Valley","TX","El Paso","El Paso County","El Paso",263,869,-0.000532,0.001596,-0.001852,11471
2019-09-30,"Bridgeport","IL","Chicago-Naperville-Elgin","Cook County","Chicago",264,1706,-0.001171,0.008612,0.032977,7138
2019-09-30,"Kalihi-Palama","HI","Urban Honolulu","Honolulu County","Honolulu",265,2085,0.000625,-0.003299,-0.03207,4035
2019-09-30,"Morningside Heights","NY","New York-Newark-Jersey City","New York County","New York",266,3576,0.004859,0.020343,0.064508,6249
2019-09-30,"Edgewater","IL","Chicago-Naperville-Elgin","Cook County","Chicago",267,1667,0.000785,0.008863,0.007717,15222
2019-09-30,"Green Valley North","NV","Las Vegas-Henderson-Paradise","Clark County","Henderson",268,1441,0.0064,0.023633,0.060469,16129
2019-09-30,"Newhall","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Clarita",269,2498,0.002216,0.007821,0.00251,9350
2019-09-30,"Parkway Village-Oakhaven","TN","Memphis","Shelby County","Memphis",270,778,0.010211,0.024537,0.009175,11336
2019-09-30,"South End","WA","Seattle-Tacoma-Bellevue","Pierce County","Tacoma",271,1446,0.006259,0.018648,0.020444,14161
2019-09-30,"Bayside","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",272,1390,0.002576,0.012407,0.020708,15686
2019-09-30,"Lake View East","IL","Chicago-Naperville-Elgin","Cook County","Chicago",273,1813,0.003537,0.020381,-0.000078,19583
2019-09-30,"Fort Greene","NY","New York-Newark-Jersey City","Kings County","New York",274,2861,0.006131,0.024004,0.018328,9367
2019-09-30,"Whitestone","NY","New York-Newark-Jersey City","Queens County","New York",275,2195,0.001017,-0.0011,-0.020214,22098
2019-09-30,"Fern Creek","KY","Louisville/Jefferson County","Jefferson County","Louisville",276,1137,0.006424,0.023305,0.025486,11674
2019-09-30,"Far Eastside","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",277,835,0.000117,0.007889,0.009793,10962
2019-09-30,"West Oak Lane","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",278,1259,0.0044,0.01738,0.024875,14471
2019-09-30,"Tarzana","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",279,2926,0.005399,0.008608,-0.006038,11908
2019-09-30,"Anaheim Hills","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",280,2940,0.003087,0.012426,0.023145,16002
2019-09-30,"South Shore","IL","Chicago-Naperville-Elgin","Cook County","Chicago",281,1220,-0.000799,-0.00117,-0.000497,9396
2019-09-30,"Fairport","NY","Rochester","Monroe County","Town Of Perinton",282,1327,-0.007129,-0.007443,0.031467,15230
2019-09-30,"Mattapan","MA","Boston-Cambridge-Newton","Suffolk County","Boston",283,2691,0.006336,0.034699,0.092189,4324
2019-09-30,"West Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",284,3016,0.002728,0.00341,0.01566,14677
2019-09-30,"North Park","CA","San Diego-Carlsbad","San Diego County","San Diego",285,2337,0.001382,0.01593,0.052623,10750
2019-09-30,"Greater Inwood","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",286,1284,0.005315,0.016838,0.01731,8960
2019-09-30,"Charleston Heights","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",287,1220,0.00487,0.01602,0.024461,12768
2019-09-30,"South Boston","MA","Boston-Cambridge-Newton","Suffolk County","Boston",288,3124,0.001902,0.014074,0.070374,21131
2019-09-30,"Powers","CO","Colorado Springs","El Paso County","Colorado Springs",289,1700,-0.000983,0.010423,0.037688,16144
2019-09-30,"Co-op City","NY","New York-Newark-Jersey City","Bronx County","New York",290,1895,0.001528,0.00443,0.029474,15508
2019-09-30,"Arleta","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",291,2508,0.003524,0.007804,0.009348,7985
2019-09-30,"Silver Lake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",292,3018,0.004384,0.008498,0.036686,9516
2019-09-30,"Wakefield","NY","New York-Newark-Jersey City","Bronx County","New York",293,2026,0.008369,0.013685,0.028992,8448
2019-09-30,"Studio City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",294,3246,0.004087,0.006408,-0.003793,13047
2019-09-30,"Morris Park","NY","New York-Newark-Jersey City","Bronx County","New York",295,1679,0.009403,0.032825,0.017219,8223
2019-09-30,"Dyker Heights","NY","New York-Newark-Jersey City","Kings County","New York",296,2207,0.004521,0.01721,0.032734,8843
2019-09-30,"Westchester","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",297,2902,0.006903,0.015408,0.013588,10679
2019-09-30,"Cragin","IL","Chicago-Naperville-Elgin","Cook County","Chicago",298,1522,0.003171,0.022031,0.007288,4894
2019-09-30,"Mayfair","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",299,1188,0.003815,0.016493,0.03243,12407
2019-09-30,"Chatsworth","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",300,2809,0.002813,0.007941,0.021459,10989
2019-09-30,"St. Albans","NY","New York-Newark-Jersey City","Queens County","New York",301,2189,0.002378,0.000191,-0.010575,13206
2019-09-30,"Hollis","NY","New York-Newark-Jersey City","Queens County","New York",302,2143,-0.000481,-0.01148,-0.030881,9810
2019-09-30,"Saugus","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Clarita",303,2604,0.002877,0.011536,0.020199,15274
2019-09-30,"Berryessa","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",304,3262,0.000047,0.009446,0.015495,11280
2019-09-30,"Central","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","North Miami",305,1621,0.000214,0.00413,0.025581,9249
2019-09-30,"Throggs Neck","NY","New York-Newark-Jersey City","Bronx County","New York",306,1982,0.009513,0.035567,0.036773,10880
2019-09-30,"Downtown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",307,2657,-0.002881,0.004775,0.08945,14911
2019-09-30,"La Sierra","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",308,2034,0.002708,0.011069,0.050601,7217
2019-09-30,"Wolf Creek","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",309,1233,-0.014712,-0.028371,0.025925,9661
2019-09-30,"La Jolla","CA","San Diego-Carlsbad","San Diego County","San Diego",310,4021,-0.001333,0.003774,0.03567,19079
2019-09-30,"Gateway - Green Valley Ranch","CO","Denver-Aurora-Lakewood","Denver County","Denver",311,1752,0.005676,0.013634,0.04224,11778
2019-09-30,"Southwest Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",312,1598,0.003956,0.01917,0.041902,13566
2019-09-30,"Rancho Charleston","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",313,1341,0.004588,0.024356,0.07838,8777
2019-09-30,"North Central","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Pasadena",314,2441,-0.000492,-0.000256,-0.03501,5988
2019-09-30,"West Raleigh","NC","Raleigh","Wake County","Raleigh",315,1227,0.007394,0.019478,0.029978,9283
2019-09-30,"Back of the Yards","IL","Chicago-Naperville-Elgin","Cook County","Chicago",316,1402,-0.001092,0.012241,0.029878,4261
2019-09-30,"Hyde Park","MA","Boston-Cambridge-Newton","Suffolk County","Boston",317,2743,-0.001206,0.015757,0.084055,8965
2019-09-30,"West Lawn","IL","Chicago-Naperville-Elgin","Cook County","Chicago",318,1485,0.004807,0.015457,0.024877,8027
2019-09-30,"Riverview West","CA","Los Angeles-Long Beach-Anaheim","Orange County","Santa Ana",319,2464,0.003125,0.005728,-0.022305,5691
2019-09-30,"Summerlin South","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",320,1714,0.00265,0.004692,0.084098,15401
2019-09-30,"Overbrook","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",321,1281,0.002218,0.01642,0.021181,10934
2019-09-30,"Montbello","CO","Denver-Aurora-Lakewood","Denver County","Denver",322,1951,0.00133,0.021653,0.032382,7846
2019-09-30,"East Tremont","NY","New York-Newark-Jersey City","Bronx County","New York",323,1699,0.003367,0.010598,-0.121134,2683
2019-09-30,"Cobbs Creek","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",324,1173,-0.000237,0.011017,0.014988,13094
2019-09-30,"Park Mesa Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",325,2366,-0.001388,-0.001507,-0.038395,8758
2019-09-30,"Del Rey","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",326,3687,0.004575,0.012403,0.005767,10281
2019-09-30,"M Streets","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",327,1598,0.001382,0.013367,0.023383,18654
2019-09-30,"Hollywood Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",328,3177,0.001714,0.003625,0.009908,15076
2019-09-30,"Shelby Forest-Frayser","TN","Memphis","Shelby County","Memphis",329,694,0.002783,0.009786,0.037757,11876
2019-09-30,"Central Islip","NY","New York-Newark-Jersey City","Suffolk County","Town of Islip",330,2541,0.004719,0.012721,0.038905,2217
2019-09-30,"East Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",331,1154,0.006402,0.030359,0.097503,6752
2019-09-30,"Whitney","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",332,1235,0.004349,0.024407,0.056949,13876
2019-09-30,"Sawtelle","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",333,3557,0.005025,0.016563,0.017364,6719
2019-09-30,"Capitol Hill","WA","Seattle-Tacoma-Bellevue","King County","Seattle",334,2226,0.004799,0.022113,0.017835,12395
2019-09-30,"Fort Bend - Houston","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",335,1470,0.001313,0.010328,0.015573,11855
2019-09-30,"Greenpoint","NY","New York-Newark-Jersey City","Kings County","New York",336,2972,0.009555,0.040219,0.079574,6743
2019-09-30,"Corona Valley","CA","Riverside-San Bernardino-Ontario","Riverside County","Eastvale",337,2407,-0.000541,0.00076,0.012818,15088
2019-09-30,"Columbia Heights","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",338,2491,0.002948,0.010964,0.010006,9530
2019-09-30,"Huntington Station","NY","New York-Newark-Jersey City","Suffolk County","Huntington",339,2840,0.009904,0.012839,0.009293,1443
2019-09-30,"New City","NY","New York-Newark-Jersey City","Rockland County","Town Of Clarkstown",340,2319,0.012172,0.039184,0.046668,383
2019-09-30,"Berclair-Highland Heights","TN","Memphis","Shelby County","Memphis",341,765,0.00017,0.009013,0.006535,13838
2019-09-30,"Rochdale","NY","New York-Newark-Jersey City","Queens County","New York",342,2200,-0.000245,-0.004757,0.005997,12607
