"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Brawley","CA","El Centro","Imperial County",2826,964,0.022935,0.057437,-0.014384,249
2019-09-30,"Washington","UT","St. George","Washington County",2827,1382,0.006296,0.016772,-0.002929,10959
2019-09-30,"Harriman","TN","Knoxville","Roane County",2828,839,0.021908,0.009958,-0.08732,6522
2019-09-30,"Copiague","NY","New York-Newark-Jersey City","Suffolk County",2829,2589,0.002785,0.00001,0.040651,1141
2019-09-30,"Mount Holly","NC","Charlotte-Concord-Gastonia","Gaston County",2830,1127,-0.003528,0.020478,0.005843,8996
2019-09-30,"Louisville","OH","Canton-Massillon","Stark County",2831,834,0.004732,0.019595,0.017077,7578
2019-09-30,"Birmingham","MI","Detroit-Warren-Dearborn","Oakland County",2832,2115,0.000636,0.013406,-0.007201,10803
2019-09-30,"Brunswick","ME","Portland-South Portland","Cumberland County",2833,1678,0.012242,0.043594,0.044035,7061
2019-09-30,"Shafter","CA","Bakersfield","Kern County",2834,1143,0.004371,0.002097,0.009254,5103
2019-09-30,"Union","KY","Cincinnati","Boone County",2835,1393,0.003615,0.01063,-0.046966,6517
2019-09-30,"Matteson","IL","Chicago-Naperville-Elgin","Cook County",2836,1294,-0.005936,-0.008151,-0.051464,6712
2019-09-30,"Lewisburg","PA","Lewisburg","Union County",2837,1184,0.018182,0.053766,-0.074065,6408
2019-09-30,"Crescent City","CA","Crescent City","Del Norte County",2838,2015,0.003651,0.017166,0.05305,538
2019-09-30,"Travelers Rest","SC","Greenville-Anderson-Mauldin","Greenville County",2839,1103,0.018887,0.052211,0.026303,4588
2019-09-30,"Buckingham Township","PA","Philadelphia-Camden-Wilmington","Bucks County",2840,2101,0.001568,0.01594,0.028817,7443
2019-09-30,"Madison","OH","Cleveland-Elyria","Lake County",2841,1040,-0.009767,-0.042763,-0.007454,7332
2019-09-30,"Parma Heights","OH","Cleveland-Elyria","Cuyahoga County",2842,1057,0.003357,0.023642,0.066393,7091
2019-09-30,"Nederland","TX","Beaumont-Port Arthur","Jefferson County",2843,1085,0.001979,0.027352,-0.014361,8120
2019-09-30,"Austin","MN","Austin","Mower County",2844,811,0.01451,0.035164,-0.015972,9815
2019-09-30,"Town Of Grand Island","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",2845,1047,0.0002,0.043725,-0.02625,8042
2019-09-30,"Parrish","FL","North Port-Sarasota-Bradenton","Manatee County",2846,1805,-0.004561,0.000823,0.041508,10899
2019-09-30,"New Canaan","CT","Bridgeport-Stamford-Norwalk","Fairfield County",2847,3069,0.009413,0.041645,-0.019216,7485
2019-09-30,"Greenfield","CA","Salinas","Monterey County",2848,1967,0.00514,0.007749,0.046519,3518
2019-09-30,"Newberry","SC","Newberry","Newberry County",2849,1137,0.004524,0.026282,0.132162,2134
2019-09-30,"Chickasha","OK","Oklahoma City","Grady County",2850,785,0.00932,-0.013638,-0.069498,6763
2019-09-30,"Pendleton","OR","Hermiston-Pendleton","Umatilla County",2851,1110,0.004615,0.010583,-0.06645,5891
2019-09-30,"Laurens","SC","Greenville-Anderson-Mauldin","Laurens County",2852,952,-0.010427,0.068693,-0.043419,436
2019-09-30,"Perry","FL",,"Taylor County",2853,1283,0.023677,0.040297,0.138974,4547
2019-09-30,"Arcata","CA","Eureka-Arcata-Fortuna","Humboldt County",2854,1614,-0.003441,-0.00627,-0.073624,1648
2019-09-30,"Crestwood","KY","Louisville/Jefferson County","Oldham County",2855,1503,0.00292,0.015645,0.11869,6481
2019-09-30,"Scottsboro","AL","Scottsboro","Jackson County",2856,936,0.002848,0.0173,0.006755,7299
2019-09-30,"Pleasantville","NJ","Atlantic City-Hammonton","Atlantic County",2857,1237,-0.002247,-0.004944,0.001633,6911
2019-09-30,"Denver","NC","Charlotte-Concord-Gastonia","Lincoln County",2858,1385,0.003929,0.009056,0.032745,10346
2019-09-30,"Corinth","TX","Dallas-Fort Worth-Arlington","Denton County",2859,1691,-0.007543,-0.009666,-0.01615,7390
2019-09-30,"Sachse","TX","Dallas-Fort Worth-Arlington","Dallas County",2860,1471,-0.000477,-0.00008,-0.014777,9671
2019-09-30,"Florence","MS","Jackson","Rankin County",2861,1167,0.016257,0.031292,0.06541,5511
2019-09-30,"Pelham","AL","Birmingham-Hoover","Shelby County",2862,1162,-0.006083,-0.002677,0.020574,8740
2019-09-30,"Forest City","NC","Forest City","Rutherford County",2863,974,-0.053397,-0.047464,0.001294,8273
2019-09-30,"Healdsburg","CA","Santa Rosa","Sonoma County",2864,2879,0.004583,0.017085,-0.038115,6252
2019-09-30,"Arvin","CA","Bakersfield","Kern County",2865,1157,0.007799,0.0304,0.049244,3710
2019-09-30,"Chevy Chase","MD","Washington-Arlington-Alexandria","Montgomery County",2866,3182,0.007266,0.011672,0.022566,8959
2019-09-30,"Fairmont","WV","Fairmont","Marion County",2867,797,-0.008506,-0.015855,-0.051554,9101
2019-09-30,"Ferndale","MI","Detroit-Warren-Dearborn","Oakland County",2868,1332,0.00148,0.015152,0.049069,10067
2019-09-30,"Elmwood Park","NJ","New York-Newark-Jersey City","Bergen County",2869,2158,0.009017,0.032832,0.047531,5164
2019-09-30,"Clarksville","IN","Louisville/Jefferson County","Clark County",2870,1010,0.010492,0.026136,0.084138,5892
2019-09-30,"Lomita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2871,2575,0.000493,-0.001425,-0.025204,5006
2019-09-30,"Hopewell Township","NJ","Trenton","Mercer County",2872,2229,-0.021021,-0.024462,0.025866,7511
2019-09-30,"Payson","AZ","Payson","Gila County",2873,1226,0.001092,-0.012768,-0.009755,10590
2019-09-30,"Bloomfield","CT","Hartford-West Hartford-East Hartford","Hartford County",2874,1391,0.002415,0.002195,0.010171,14725
2019-09-30,"Penn Township","PA","Pittsburgh","Westmoreland County",2875,926,-0.001877,-0.011834,-0.037292,3724
2019-09-30,"Douglas","AZ","Sierra Vista-Douglas","Cochise County",2876,781,-0.000169,-0.002866,-0.04639,5075
2019-09-30,"North Wilkesboro","NC","North Wilkesboro","Wilkes County",2877,1112,0.001148,0.012911,0.078571,6803
2019-09-30,"Troutdale","OR","Portland-Vancouver-Hillsboro","Multnomah County",2878,1481,0.008717,0.040386,-0.020959,5704
2019-09-30,"Hazlet Township","NJ","New York-Newark-Jersey City","Monmouth County",2879,1956,0.001338,0.011874,-0.043011,6933
2019-09-30,"Ozark","AL","Ozark","Dale County",2880,804,-0.002278,-0.025864,-0.117705,7349
2019-09-30,"Clewiston","FL","Clewiston","Hendry County",2881,1326,-0.000186,0.000195,0.030477,3581
2019-09-30,"Paris","TN","Paris","Henry County",2882,910,-0.002356,0.012666,0.036755,6858
2019-09-30,"Hanahan","SC","Charleston-North Charleston","Berkeley County",2883,1474,0.007593,0.03402,0.079204,4094
2019-09-30,"Belle Glade","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",2884,1515,0.002473,-0.011349,-0.143679,2655
2019-09-30,"Eatonton","GA",,"Putnam County",2885,1258,0.000564,0.016699,0.001244,12064
2019-09-30,"Montgomery","IL","Chicago-Naperville-Elgin","Kendall County",2886,1476,0.00289,0.006023,0.016156,6258
2019-09-30,"Loudon","TN","Knoxville","Loudon County",2887,1339,0.023332,0.045027,0.154862,8421
2019-09-30,"Marquette","MI","Marquette","Marquette County",2888,1399,-0.0288,-0.081827,-0.113743,10936
2019-09-30,"Waxhaw","NC","Charlotte-Concord-Gastonia","Union County",2889,1454,0.003623,0.014471,0.013841,9847
2019-09-30,"Evans","CO","Greeley","Weld County",2890,1467,0.001163,0.005991,0.047542,5480
2019-09-30,"Las Vegas","NM","Las Vegas","San Miguel County",2891,1124,-0.002594,0.003887,-0.015357,833
2019-09-30,"Ashland","KY","Huntington-Ashland","Boyd County",2892,867,-0.001387,-0.017357,-0.044554,6450
2019-09-30,"Perry","GA","Warner Robins","Houston County",2893,1037,0.014493,0.064302,0.071657,8039
2019-09-30,"Mountlake Terrace","WA","Seattle-Tacoma-Bellevue","Snohomish County",2894,2005,0.005212,0.028069,0.056212,7047
2019-09-30,"Harrodsburg","KY",,"Mercer County",2895,893,0.003389,0.008912,-0.002831,3792
2019-09-30,"Ojai","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",2896,2675,-0.001754,-0.001486,-0.001785,6716
2019-09-30,"Universal City","TX","San Antonio-New Braunfels","Bexar County",2897,1066,-0.005645,-0.015707,-0.012242,7294
2019-09-30,"Alpena","MI","Alpena","Alpena County",2898,849,0.001046,0.002803,0.028824,1268
2019-09-30,"Gardner","MA","Worcester","Worcester County",2899,1277,-0.000379,0.003457,0.081092,6008
2019-09-30,"Hyattsville","MD","Washington-Arlington-Alexandria","Prince Georges County",2900,1640,0.002846,0.003186,-0.029334,5645
2019-09-30,"Rutland","VT","Rutland","Rutland County",2901,1564,0.017612,0.056853,0.075715,2528
2019-09-30,"South Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",2902,1007,0.011563,0.024424,0.032196,502
2019-09-30,"Rincon","GA","Savannah","Effingham County",2903,1168,0.004281,0.020093,0.012964,8923
2019-09-30,"Lansdale","PA","Philadelphia-Camden-Wilmington","Montgomery County",2904,1382,0.001241,0.012632,0.040403,6453
2019-09-30,"Fresno","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",2905,1642,0.004039,0.013212,0.023085,7418
2019-09-30,"Coalinga","CA","Fresno","Fresno County",2906,1098,0.023578,0.030554,0.000322,3311
2019-09-30,"Niles","OH","Youngstown-Warren-Boardman","Trumbull County",2907,762,0.000942,0.015583,0.06029,7382
2019-09-30,"Lathrop","CA","Stockton-Lodi","San Joaquin County",2908,1743,0.01008,0.023671,0.03875,7299
2019-09-30,"Five Corners","WA","Portland-Vancouver-Hillsboro","Clark County",2909,1598,0.003029,0.004819,0.001041,593
2019-09-30,"Chippewa Falls","WI","Eau Claire","Chippewa County",2910,1019,-0.010291,-0.027913,0.014902,837
2019-09-30,"Northfield","OH","Akron","Summit County",2911,1331,0.009305,0.038112,0.099553,8592
2019-09-30,"Affton","MO","St. Louis","Saint Louis County",2912,968,-0.002084,-0.0074,-0.071038,8334
2019-09-30,"Town Of Lysander","NY","Syracuse","Onondaga County",2913,1280,0.003855,-0.004346,0.04042,7178
2019-09-30,"Clanton","AL","Birmingham-Hoover","Chilton County",2914,943,0.004616,0.018851,0.008823,6715
2019-09-30,"Millersburg","OH",,"Holmes County",2915,1001,-0.00509,-0.00837,0.023866,5864
2019-09-30,"Lynden","WA","Bellingham","Whatcom County",2916,1558,0.003652,0.002046,0.07681,7981
2019-09-30,"South Elgin","IL","Chicago-Naperville-Elgin","Kane County",2917,1593,-0.000042,0.003064,0.00877,8580
2019-09-30,"Radcliff","KY","Elizabethtown-Fort Knox","Hardin County",2918,794,0.003781,0.015536,0.016217,7737
2019-09-30,"Great Bend","KS","Great Bend","Barton County",2919,715,0.019749,0.026453,-0.018491,7295
2019-09-30,"Haughton","LA","Shreveport-Bossier City","Bossier Parish",2920,1220,-0.006767,0.007364,0.019568,6869
2019-09-30,"Rhinelander","WI",,"Oneida County",2921,835,-0.00245,0.020172,-0.086624,830
2019-09-30,"Clarkston","WA","Lewiston","Asotin County",2922,1351,0.003594,0.002414,0.021971,6832
2019-09-30,"Cameron","NC","Dunn","Harnett County",2923,1179,0.002298,0.011976,0.018969,4443
2019-09-30,"Harrison","MI","Detroit-Warren-Dearborn","Macomb County",2924,1210,0.004652,0.011246,0.026492,10984
2019-09-30,"Monroe","CT","Bridgeport-Stamford-Norwalk","Fairfield County",2925,1856,-0.00112,0.003617,-0.038766,13246
2019-09-30,"Haines City","FL","Lakeland-Winter Haven","Polk County",2926,1123,0.000134,-0.000567,0.034702,8871
2019-09-30,"West Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Dakota County",2927,1353,-0.002042,-0.007306,-0.002854,6238
2019-09-30,"Brevard","NC","Brevard","Transylvania County",2928,1324,0.003169,0.017153,0.045581,10946
2019-09-30,"Park Forest","IL","Chicago-Naperville-Elgin","Cook County",2929,1409,0.000824,0.009017,0.019939,6345
2019-09-30,"Anthony","NM","Las Cruces","Dona Ana County",2930,979,-0.02123,-0.028158,0.082957,3568
2019-09-30,"Auburn","IN","Auburn","De Kalb County",2931,976,0.005347,0.023593,0.07096,6948
2019-09-30,"Walterboro","SC",,"Colleton County",2932,1168,0.006392,0.026448,0.015139,3722
2019-09-30,"Erlanger","KY","Cincinnati","Kenton County",2933,1063,0.010612,0.035986,0.138497,4996
2019-09-30,"Laguna Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",2934,3408,-0.001234,-0.00105,0.021345,13149
2019-09-30,"Columbia Heights","MN","Minneapolis-St. Paul-Bloomington","Anoka County",2935,1453,0.008603,0.018043,0.04684,7351
2019-09-30,"Hudson","MA","Boston-Cambridge-Newton","Middlesex County",2936,2398,0.008292,0.044292,0.105477,6830
2019-09-30,"Lincoln","IL","Lincoln","Logan County",2937,955,0.005188,0.026993,0.023457,649
2019-09-30,"Rocky Mount","VA","Roanoke","Franklin County",2938,891,-0.02251,-0.08836,-0.056849,6587
2019-09-30,"West Mifflin","PA","Pittsburgh","Allegheny County",2939,905,0.004139,0.019201,0.035814,7776
2019-09-30,"Oldsmar","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",2940,1457,0.000799,0.015679,0.029738,10253
2019-09-30,"Southbury","CT","New Haven-Milford","New Haven County",2941,1417,0.005324,0.019824,0.008641,18872
2019-09-30,"Pampa","TX","Pampa","Gray County",2942,1079,0.006404,0.038778,0.120165,8055
2019-09-30,"Crowley","LA","Lafayette","Acadia Parish",2943,1137,-0.004448,-0.004133,-0.017485,173
2019-09-30,"Coralville","IA","Iowa City","Johnson County",2944,983,-0.002804,-0.016775,-0.040306,9194
2019-09-30,"Rosedale","MD","Baltimore-Columbia-Towson","Baltimore County",2945,1488,-0.002267,-0.005926,-0.02556,6266
2019-09-30,"Bloomington","CA","Riverside-San Bernardino-Ontario","San Bernardino County",2946,1756,0.005678,0.010855,0.012558,4524
2019-09-30,"Concord","MA","Boston-Cambridge-Newton","Middlesex County",2947,2691,0.007457,0.040716,0.037003,6363
2019-09-30,"Mount Olive","NC","Goldsboro","Wayne County",2948,1042,0.009689,0.015185,0.027936,4182
2019-09-30,"Rutherfordton","NC","Forest City","Rutherford County",2949,1054,-0.06166,-0.051412,-0.020501,8533
2019-09-30,"Grayslake","IL","Chicago-Naperville-Elgin","Lake County",2950,1503,0.002702,0.010732,0.028297,7957
2019-09-30,"Norton","MA","Providence-Warwick","Bristol County",2951,1593,0.000114,-0.030119,-0.039715,6358
2019-09-30,"Chatham Township","NJ","New York-Newark-Jersey City","Morris County",2952,2395,-0.006774,-0.001806,0.001488,7279
2019-09-30,"Heath","OH","Columbus","Licking County",2953,1085,0.012506,0.072578,0.025209,6487
2019-09-30,"Forney","TX","Dallas-Fort Worth-Arlington","Kaufman County",2954,1574,-0.000095,0.002448,-0.027537,12428
2019-09-30,"Norwood","OH","Cincinnati","Hamilton County",2955,1097,0.011675,0.023696,0.005127,6261
2019-09-30,"Lynbrook","NY","New York-Newark-Jersey City","Nassau County",2956,2447,0.002025,0.005249,-0.017606,6904
2019-09-30,"Cairo","GA",,"Grady County",2957,1043,0.001389,0.012205,0.02579,5460
2019-09-30,"McKeesport","PA","Pittsburgh","Allegheny County",2958,780,0.001859,0.010178,0.019103,7644
2019-09-30,"Montville","CT","Norwich-New London","New London County",2959,1200,0.008491,0.015809,0.025017,6662
2019-09-30,"Choctaw","OK","Oklahoma City","Oklahoma County",2960,925,-0.00202,-0.035787,-0.042392,7338
2019-09-30,"Jacksonville Beach","FL","Jacksonville","Duval County",2961,1841,0.002822,0.016627,0.064259,14643
2019-09-30,"Lanham Seabrook","MD","Washington-Arlington-Alexandria","Prince Georges County",2962,1950,0.0079,0.032496,0.010381,5847
2019-09-30,"Ionia","MI","Ionia","Ionia County",2963,825,0.024153,0.057132,-0.177144,2775
2019-09-30,"South Whitehall Township","PA","Allentown-Bethlehem-Easton","Lehigh County",2964,1373,0.005183,0.018667,0.009623,7730
2019-09-30,"Eloy","AZ","Phoenix-Mesa-Scottsdale","Pinal County",2965,1019,-0.001186,0.023927,0.076168,3205
2019-09-30,"Debary","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",2966,1303,-0.008309,-0.009565,0.040774,8667
2019-09-30,"Pahoa","HI","Hilo","Hawaii County",2967,1320,-0.003569,-0.012742,0.008676,9095
2019-09-30,"Mineola","NY","New York-Newark-Jersey City","Nassau County",2968,2613,0.006603,0.018216,0.008359,6531
2019-09-30,"Palm Springs","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",2969,1400,0.001224,0.005505,0.011573,7840
2019-09-30,"Stephens City","VA","Winchester","Frederick County",2970,1446,0.008021,0.019273,0.043149,8740
2019-09-30,"Brazil","IN","Terre Haute","Clay County",2971,922,-0.003205,0.009424,0.079351,6719
2019-09-30,"Paris","KY","Lexington-Fayette","Bourbon County",2972,1048,-0.006702,-0.001108,0.02147,2236
2019-09-30,"Clarksdale","MS","Clarksdale","Coahoma County",2973,812,-0.000756,-0.000052,-0.040574,5093
2019-09-30,"Bonaire","GA","Warner Robins","Houston County",2974,1148,0.017874,0.058484,0.091046,8676
2019-09-30,"East Falmouth","MA","Barnstable Town","Barnstable County",2975,1973,-0.012097,0.013079,0.055172,13399
2019-09-30,"Morristown","NJ","New York-Newark-Jersey City","Morris County",2976,2506,-0.002263,0.006192,0.007487,5818
2019-09-30,"Rocky Hill","CT","Hartford-West Hartford-East Hartford","Hartford County",2977,1388,0.013294,0.029019,0.033873,13975
2019-09-30,"Bourne","MA","Barnstable Town","Barnstable County",2978,1955,0.000279,0.034176,0.07018,10706
2019-09-30,"Sun Valley","NV","Reno","Washoe County",2979,1683,0.01885,0.042606,0.069855,2683
2019-09-30,"Central Falls","RI","Providence-Warwick","Providence County",2980,1281,0.015428,0.03354,0.041123,2828
2019-09-30,"Wendell","NC","Raleigh","Wake County",2981,1332,0.020225,0.012975,-0.018422,7760
2019-09-30,"Albany","CA","San Francisco-Oakland-Hayward","Alameda County",2982,3104,-0.00622,-0.009088,0.005442,5256
2019-09-30,"Town Of Southeast","NY","New York-Newark-Jersey City","Putnam County",2983,2358,0.007077,0.03475,0.061916,6818
2019-09-30,"Upper Saint Clair","PA","Pittsburgh","Allegheny County",2984,1512,0.000264,0.018504,0.00964,7343
2019-09-30,"Los Alamos","NM","Los Alamos","Los Alamos County",2985,1309,0.001929,0.005391,0.027318,8094
2019-09-30,"Bethel","CT","Bridgeport-Stamford-Norwalk","Fairfield County",2986,1880,0.009264,0.020893,0.021829,7632
2019-09-30,"Greencastle","PA","Chambersburg-Waynesboro","Franklin County",2987,976,-0.004583,0.001669,-0.00918,5839
2019-09-30,"Murphy","NC",,"Cherokee County",2988,1137,0.027983,0.113335,0.007891,14333
2019-09-30,"Columbus","NE","Columbus","Platte County",2989,938,-0.004407,-0.03703,-0.172,7840
2019-09-30,"Show Low","AZ","Show Low","Navajo County",2990,1181,0.001094,-0.015361,0.023242,9506
2019-09-30,"Alexander City","AL","Alexander City","Tallapoosa County",2991,909,0.001964,0.018464,-0.027147,8102
2019-09-30,"Streator","IL","Ottawa-Peru","La Salle County",2992,760,0.000088,0.001307,-0.007105,5834
2019-09-30,"Nipomo","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County",2993,2327,-0.005143,0.000777,0.059516,6725
2019-09-30,"Oregon","OH","Toledo","Lucas County",2994,857,0.009487,0.01428,0.013119,7359
2019-09-30,"Lincolnton","NC","Charlotte-Concord-Gastonia","Lincoln County",2995,1148,0.016786,0.052818,0.031512,6799
2019-09-30,"Manor Township","PA","Lancaster","Lancaster County",2996,1213,0.00056,0.000856,0.016268,6594
2019-09-30,"Darby Township","PA","Philadelphia-Camden-Wilmington","Delaware County",2997,1184,0.001283,0.008107,0.032468,6886
2019-09-30,"Indianola","IA","Des Moines-West Des Moines","Warren County",2998,1029,0.006471,-0.038574,-0.124559,7251
2019-09-30,"Woodstock","IL","Chicago-Naperville-Elgin","McHenry County",2999,1327,-0.007479,-0.028205,-0.042097,7802
