"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"49659","MI",,"Antrim County","Mancelona",11274,897,0.001718,0.00651,0.001072,571
2019-09-30,"33043","FL","Key West","Monroe County","Big Pine Key",11275,3064,0.002706,-0.004773,0.003605,2776
2019-09-30,"45661","OH",,"Pike County","Piketon",11276,924,0.000784,0.00677,0.05221,1589
2019-09-30,"15853","PA","St. Marys","Elk County","Ridgway Township",11277,870,-0.00122,-0.000783,-0.021313,221
2019-09-30,"93921","CA","Salinas","Monterey County","Carmel-by-the-Sea",11278,3334,0.018014,0.037781,0.058727,1624
2019-09-30,"13029","NY","Syracuse","Onondaga County","Town Of Cicero",11279,1190,0.005821,0.029856,0.061415,2953
2019-09-30,"48450","MI",,"Sanilac County","Lexington",11280,868,0.001777,0.005913,-0.012953,828
2019-09-30,"71646","AR",,"Ashley County","Hamburg",11281,757,-0.000157,0.000895,-0.009084,1979
2019-09-30,"72638","AR",,"Carroll County","Green Forest",11282,842,0.002323,0.001724,-0.016481,2100
2019-09-30,"85194","AZ","Phoenix-Mesa-Scottsdale","Pinal County","Casa Grande",11283,1306,0.004971,0.022678,0.096157,2689
2019-09-30,"28651","NC","North Wilkesboro","Wilkes County","Millers Creek",11284,1109,-0.00043,0.010445,0.061247,2230
2019-09-30,"46392","IN","Chicago-Naperville-Elgin","Jasper County","Wheatfield",11285,1085,0.003181,0.020371,0.079776,2610
2019-09-30,"62618","IL",,"Cass County","Beardstown",11286,944,0.006302,0.021378,-0.036477,30
2019-09-30,"77547","TX","Houston-The Woodlands-Sugar Land","Harris County","Galena Park",11287,1187,-0.000036,-0.000557,-0.053614,2609
2019-09-30,"27823","NC","Roanoke Rapids","Halifax County","Enfield",11288,886,0.004825,0.02593,0.065253,2630
2019-09-30,"45217","OH","Cincinnati","Hamilton County","Saint Bernard",11289,995,0.001828,0.010254,0.035008,2192
2019-09-30,"53050","WI","Beaver Dam","Dodge County","Mayville",11290,941,-0.005347,-0.002754,0.023085,142
2019-09-30,"61270","IL","Sterling","Whiteside County","Morrison",11291,1182,0.013714,0.069825,0.176819,98
2019-09-30,"75972","TX",,"San Augustine County","San Augustine",11292,1187,0.002765,0.014687,0.031196,307
2019-09-30,"73103","OK","Oklahoma City","Oklahoma County","Oklahoma City",11293,888,0.005161,0.021568,0.104413,1645
2019-09-30,"96791","HI","Urban Honolulu","Honolulu County","Waialua",11294,2398,-0.000784,0.004569,0.008588,2651
2019-09-30,"53042","WI","Manitowoc","Manitowoc County","Kiel",11295,800,0.004528,0.042326,-0.027543,121
2019-09-30,"27571","NC","Raleigh","Wake County","Rolesville",11296,1465,0.003849,0.0222,0.029933,3221
2019-09-30,"43968","OH","Salem","Columbiana County","Wellsville",11297,748,0.009889,0.055152,0.063148,2296
2019-09-30,"46723","IN","Fort Wayne","Whitley County","Churubusco",11298,1016,-0.009634,0.00291,0.025258,2848
2019-09-30,"07462","NJ","New York-Newark-Jersey City","Sussex County","Vernon Township",11299,1594,-0.003751,0.004908,0.043347,4475
2019-09-30,"01129","MA","Springfield","Hampden County","Springfield",11300,1233,0.007527,0.016334,0.019434,2988
2019-09-30,"14489","NY","Seneca Falls","Seneca County","Junius",11301,858,-0.007106,-0.059587,-0.096747,3934
2019-09-30,"57747","SD",,"Fall River County","Hot Springs",11302,1030,0.002324,0.004223,0.034478,849
2019-09-30,"77665","TX","Houston-The Woodlands-Sugar Land","Chambers County","Winnie",11303,1353,0.029692,0.109457,0.138773,1587
2019-09-30,"71103","LA","Shreveport-Bossier City","Caddo Parish","Shreveport",11304,559,-0.009744,0.007767,-0.042759,48
2019-09-30,"78052","TX","San Antonio-New Braunfels","Atascosa County","Lytle",11305,1235,0.007174,0.019283,0.048418,1647
2019-09-30,"43912","OH","Wheeling","Belmont County","Bridgeport",11306,987,-0.036943,-0.106117,0.013936,2352
2019-09-30,"49802","MI","Iron Mountain","Dickinson County","Kingsford",11307,893,0.000193,0.007966,0.043616,2901
2019-09-30,"73717","OK",,"Woods County","Alva",11308,831,0.000017,0.000206,-0.021367,2573
2019-09-30,"27310","NC","Greensboro-High Point","Guilford County","Oak Ridge",11309,1363,0.045179,0.033356,-0.023977,3096
2019-09-30,"92356","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Lucerne Valley",11310,1226,0.002706,0.019087,0.003342,2127
2019-09-30,"54755","WI",,"Buffalo County","Mondovi",11311,987,0.005488,0.007385,0.041005,275
2019-09-30,"50126","IA",,"Hardin County","Iowa Falls",11312,782,-0.001298,-0.000108,-0.010569,2936
2019-09-30,"62260","IL","St. Louis","Saint Clair County","Millstadt",11313,881,-0.003642,0.001207,-0.018694,2737
2019-09-30,"81631","CO","Edwards","Eagle County","Eagle",11314,2529,-0.020741,-0.022227,0.044669,3102
2019-09-30,"45383","OH","Dayton","Miami County","West Milton",11315,979,0.016435,0.03334,0.030563,2482
2019-09-30,"54136","WI","Appleton","Outagamie County","Kimberly",11316,1147,0.006473,0.011822,0.050867,2279
2019-09-30,"28673","NC","Hickory-Lenoir-Morganton","Catawba County","Sherrills Ford",11317,1224,0.009314,0.012534,-0.031191,2945
2019-09-30,"33920","FL","Cape Coral-Fort Myers","Lee County","Alva",11318,1489,-0.012081,-0.016494,0.051567,2850
2019-09-30,"35622","AL","Decatur","Morgan County","Falkville",11319,806,0.000056,-0.007143,-0.027681,2007
2019-09-30,"48872","MI","Owosso","Shiawassee County","Perry",11320,832,0.017746,0.024922,-0.192846,1062
2019-09-30,"37146","TN","Nashville-Davidson--Murfreesboro--Franklin","Cheatham County","Pleasant View",11321,1428,-0.012807,0.005794,0.150296,2951
2019-09-30,"85935","AZ","Show Low","Navajo County","Pinetop",11322,1435,0.017375,0.049473,0.049746,6030
2019-09-30,"01238","MA","Pittsfield","Berkshire County","Lee",11323,1402,-0.022679,-0.057322,0.075862,2344
2019-09-30,"60022","IL","Chicago-Naperville-Elgin","Cook County","Glencoe",11324,1954,0.001794,0.01536,-0.006137,3279
2019-09-30,"18037","PA","Allentown-Bethlehem-Easton","Lehigh County","North Whitehall Township",11325,1265,0.004723,0.010012,-0.018708,2826
2019-09-30,"27313","NC","Greensboro-High Point","Guilford County","Pleasant Garden",11326,906,0.004645,0.016534,0.033489,2418
2019-09-30,"28371","NC","Fayetteville","Cumberland County","Parkton",11327,818,0.001864,0.028654,-0.006046,1957
2019-09-30,"46996","IN",,"Pulaski County","Winamac",11328,920,0.001292,0.013053,0.067772,2981
2019-09-30,"66227","KS","Kansas City","Johnson County","Lenexa",11329,1518,0.000951,0.007694,-0.003812,3154
2019-09-30,"95324","CA","Merced","Merced County","Hilmar",11330,1475,-0.003075,0.000248,0.02288,1875
2019-09-30,"01583","MA","Worcester","Worcester County","West Boylston",11331,1499,-0.004409,-0.013606,0.05273,2779
2019-09-30,"30176","GA","Atlanta-Sandy Springs-Roswell","Haralson County","Tallapoosa",11332,1154,0.006436,0.030095,0.082071,2186
2019-09-30,"84653","UT","Provo-Orem","Utah County","Salem",11333,1294,0.008064,0.020015,0.002386,2904
2019-09-30,"07033","NJ","New York-Newark-Jersey City","Union County","Kenilworth",11334,2103,0.001915,0.014971,0.01395,2611
2019-09-30,"19301","PA","Philadelphia-Camden-Wilmington","Chester County","Paoli",11335,1850,0.008668,0.017995,0.012613,2852
2019-09-30,"56482","MN",,"Wadena County","Wadena",11336,978,0.008309,0.014102,-0.077113,1960
2019-09-30,"95666","CA",,"Amador County","Pioneer",11337,1506,0.007542,0.045592,0.060578,3773
2019-09-30,"40360","KY","Mount Sterling","Bath County","Owingsville",11338,854,0.003363,0.00712,-0.007012,1887
2019-09-30,"83801","ID","Coeur d'Alene","Kootenai County","Athol",11339,1525,0.013815,0.013361,0.03925,2601
2019-09-30,"32618","FL","Gainesville","Alachua County","Archer",11340,1223,0.01725,0.01727,-0.004604,1763
2019-09-30,"49690","MI","Traverse City","Grand Traverse County","Williamsburg",11341,1480,-0.007905,-0.003096,0.060605,3338
2019-09-30,"37722","TN","Newport","Cocke County","Cosby",11342,1001,0.01035,0.044757,0.083066,2393
2019-09-30,"78355","TX",,"Brooks County","Falfurrias",11343,1095,-0.015148,-0.001911,0.031229,314
2019-09-30,"28174","NC","Charlotte-Concord-Gastonia","Union County","Wingate",11344,1256,0.007926,0.015532,0.023715,2567
2019-09-30,"31833","GA","LaGrange","Troup County","West Point",11345,991,0.017723,0.042157,0.063051,2574
2019-09-30,"43571","OH","Toledo","Lucas County","Whitehouse",11346,1287,0.018009,0.071631,0.115913,2695
2019-09-30,"03908","ME","Portland-South Portland","York County","South Berwick",11347,1546,0.019546,0.071993,0.037908,2735
2019-09-30,"14414","NY","Rochester","Livingston County","Town of Avon",11348,1410,-0.004613,0.007462,0.022783,2047
2019-09-30,"24422","VA",,"Alleghany County","Clifton Forge",11349,1091,-0.007467,0.004295,0.042944,2544
2019-09-30,"28382","NC",,"Sampson County","Roseboro",11350,1055,0.006803,0.025847,0.060918,1804
2019-09-30,"87417","NM","Farmington","San Juan County","Kirtland",11351,979,-0.018138,-0.046829,-0.022064,1514
2019-09-30,"05672","VT",,"Lamoille County","Stowe",11352,1641,-0.015992,-0.037358,-0.070391,1041
2019-09-30,"11789","NY","New York-Newark-Jersey City","Suffolk County","Sound Beach",11353,2365,-0.000668,-0.006504,-0.114296,3312
2019-09-30,"14886","NY","Ithaca","Tompkins County","Ulysses",11354,1539,-0.005244,0.021566,0.105696,2451
2019-09-30,"26847","WV",,"Grant County","Petersburg",11355,886,-0.000585,0.002551,-0.028582,2429
2019-09-30,"39218","MS","Jackson","Rankin County","Richland",11356,1044,0.036834,0.092224,0.003066,1738
2019-09-30,"66025","KS","Lawrence","Douglas County","Eudora",11357,1114,0.001122,0.033734,0.056655,2883
2019-09-30,"76661","TX","Waco","Falls County","Marlin",11358,1133,0.004256,0.025499,0.022313,880
2019-09-30,"01536","MA","Worcester","Worcester County","Grafton",11359,1647,-0.018882,-0.026677,0.07644,2993
2019-09-30,"17751","PA","Lock Haven","Clinton County","Lamar Township",11360,954,0.004629,0.032648,-0.004262,2832
2019-09-30,"55070","MN","Minneapolis-St. Paul-Bloomington","Anoka County","Saint Francis",11361,1396,0.004988,0.014384,0.008412,2772
2019-09-30,"41311","KY",,"Lee County","Beattyville",11362,783,-0.002164,-0.007181,0.006457,1764
2019-09-30,"27258","NC","Burlington","Alamance County","Haw River",11363,1030,-0.00932,-0.009981,0.042479,2089
2019-09-30,"34637","FL","Tampa-St. Petersburg-Clearwater","Pasco County","Land O Lakes",11364,1467,0.004322,0.014221,0.017641,3551
2019-09-30,"85643","AZ","Sierra Vista-Douglas","Cochise County","Willcox",11365,759,-0.003818,-0.021922,-0.003268,2191
2019-09-30,"79745","TX",,"Winkler County","Kermit",11366,1173,0.011111,0.032386,0.128033,109
2019-09-30,"98640","WA",,"Pacific County","Ocean Park",11367,1338,0.013147,0.039452,0.124914,4070
2019-09-30,"53949","WI",,"Marquette County","Montello",11368,945,-0.001114,-0.001827,0.044387,627
2019-09-30,"37863","TN","Sevierville","Sevier County","Pigeon Forge",11369,1213,-0.001069,0.005712,-0.104816,4659
2019-09-30,"43619","OH","Toledo","Wood County","Northwood",11370,971,0.008593,0.039966,-0.04848,2689
2019-09-30,"70084","LA","New Orleans-Metairie","Saint John the Baptist Parish","Reserve",11371,1039,0.006335,0.040358,-0.040821,67
2019-09-30,"39576","MS","Gulfport-Biloxi-Pascagoula","Hancock County","Waveland",11372,895,-0.001575,-0.007382,-0.03951,2319
2019-09-30,"20634","MD","California-Lexington Park","Saint Marys County","Great Mills",11373,1440,0.004442,0.017855,-0.004923,2379
2019-09-30,"49419","MI","Holland","Allegan County","Hamilton",11374,1176,0.014261,0.039277,-0.002645,2332
2019-09-30,"48054","MI","Detroit-Warren-Dearborn","Saint Clair County","East China",11375,1093,0.007061,0.022813,-0.012029,2974
2019-09-30,"80829","CO","Colorado Springs","El Paso County","Manitou Springs",11376,1509,0.003576,0.004137,-0.005671,2586
2019-09-30,"57718","SD","Rapid City","Meade County","Blackhawk",11377,1059,-0.025192,-0.046278,-0.045327,2249
2019-09-30,"15021","PA","Pittsburgh","Washington County","Hanover Township",11378,967,0.000597,0.030635,-0.000055,2807
2019-09-30,"11557","NY","New York-Newark-Jersey City","Nassau County","Hewlett",11379,2754,0.005702,0.027188,0.005877,3401
2019-09-30,"28339","NC","Dunn","Harnett County","Erwin",11380,973,0.006758,0.011438,-0.01708,2357
2019-09-30,"27583","NC","Durham-Chapel Hill","Person County","Timberlake",11381,1192,0.002381,0.011959,0.110902,2174
2019-09-30,"70734","LA","Baton Rouge","Ascension Parish","Geismar",11382,1475,-0.004354,-0.039451,-0.135004,321
2019-09-30,"12428","NY","Kingston","Ulster County","Town Of Wawarsing",11383,1460,0.009189,0.009475,-0.000977,2228
2019-09-30,"78606","TX",,"Blanco County","Blanco",11384,1414,0.000916,0.00352,-0.008883,2235
2019-09-30,"42437","KY",,"Union County","Morganfield",11385,792,-0.01576,-0.003614,-0.021836,787
2019-09-30,"46106","IN","Indianapolis-Carmel-Anderson","Johnson County","Bargersville",11386,1141,0.000932,0.017959,0.039161,3137
2019-09-30,"62088","IL","St. Louis","Macoupin County","Staunton",11387,906,0.002048,0.014533,0.065835,459
2019-09-30,"55340","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Medina",11388,1971,-0.002179,-0.000534,0.038851,2838
2019-09-30,"23009","VA","Richmond","King William County","Aylett",11389,1368,0.004523,0.02505,0.046404,3521
2019-09-30,"13142","NY","Syracuse","Oswego County","Town Of Richland",11390,1177,0.013824,0.079921,0.131275,2363
2019-09-30,"42171","KY","Bowling Green","Warren County","Smiths Grove",11391,1102,0.010539,0.051689,0.12521,2054
2019-09-30,"98014","WA","Seattle-Tacoma-Bellevue","King County","Carnation",11392,2304,0.002438,0.021665,0.054725,2656
2019-09-30,"32189","FL","Palatka","Putnam County","Satsuma",11393,890,-0.013194,-0.032053,-0.077077,1000
2019-09-30,"93223","CA","Visalia-Porterville","Tulare County","Farmersville",11394,1059,0.002724,0.005279,0.059516,2283
2019-09-30,"35046","AL","Birmingham-Hoover","Chilton County","Clanton",11395,1022,0.005063,0.023001,0.054964,1641
2019-09-30,"68949","NE",,"Phelps County","Holdrege",11396,935,-0.006418,-0.019462,-0.115854,2612
2019-09-30,"10533","NY","New York-Newark-Jersey City","Westchester County","Irvington",11397,2550,0.002016,0.010264,0.003153,1377
2019-09-30,"25661","WV",,"Mingo County","Williamson",11398,761,-0.00584,0.007941,-0.037872,2048
2019-09-30,"77360","TX",,"Polk County","Onalaska",11399,1142,-0.014612,-0.022386,-0.018803,3342
2019-09-30,"73051","OK","Oklahoma City","Cleveland County","Slaughterville",11400,997,0.008736,0.038248,0.030678,2385
2019-09-30,"70462","LA","Baton Rouge","Livingston Parish","Killian",11401,1170,-0.003093,-0.009307,-0.103207,316
2019-09-30,"69337","NE",,"Dawes County","Chadron",11402,928,-0.003846,-0.00361,-0.014809,2239
2019-09-30,"74959","OK","Fort Smith","LeFlore County","Spiro",11403,655,-0.01534,-0.055811,-0.075696,1834
2019-09-30,"70533","LA","Lafayette","Vermilion Parish","Erath",11404,1091,-0.007642,-0.015253,-0.053041,58
2019-09-30,"53146","WI","Milwaukee-Waukesha-West Allis","Waukesha County","New Berlin",11405,1628,0.003942,0.037928,0.143224,2928
2019-09-30,"98815","WA","Wenatchee","Chelan County","Cashmere",11406,1534,-0.006613,-0.021582,-0.014255,2032
2019-09-30,"11978","NY","New York-Newark-Jersey City","Suffolk County","Westhampton Beach",11407,20666,-0.023114,-0.032914,-0.038673,4515
2019-09-30,"49117","MI","Niles-Benton Harbor","Berrien County","New Buffalo",11408,1328,0.006413,-0.011689,-0.001988,3996
2019-09-30,"66218","KS","Kansas City","Johnson County","Shawnee",11409,1560,0.021929,0.017772,-0.115208,3006
2019-09-30,"20180","VA","Washington-Arlington-Alexandria","Loudoun County","Lovettsville",11410,2235,0.002551,0.039066,0.010224,2947
2019-09-30,"10920","NY","New York-Newark-Jersey City","Rockland County","Town Of Clarkstown",11411,2190,-0.009245,0.001121,-0.027306,2881
2019-09-30,"42544","KY","Somerset","Pulaski County","Nancy",11412,758,-0.019879,-0.036774,-0.150423,2034
2019-09-30,"04609","ME",,"Hancock County","Bar Harbor",11413,1558,-0.010293,-0.002438,0.084954,2559
2019-09-30,"06333","CT","Norwich-New London","New London County","East Lyme",11414,1404,0.013444,0.026861,0.023142,2785
2019-09-30,"89061","NV","Pahrump","Nye County","Pahrump",11415,1277,0.029565,0.015865,0.068811,2547
2019-09-30,"27306","NC",,"Montgomery County","Mount Gilead",11416,984,0.00433,0.020171,0.033273,3069
2019-09-30,"67701","KS",,"Thomas County","Colby",11417,829,-0.004107,-0.007335,0.062732,2441
2019-09-30,"27505","NC","Dunn","Harnett County","Broadway",11418,1088,0.00326,0.019126,0.017744,2295
2019-09-30,"71857","AR","Hope","Nevada County","Prescott",11419,758,0.002868,0.009081,0.016961,2154
2019-09-30,"12564","NY","New York-Newark-Jersey City","Dutchess County","Town of Pawling",11420,1879,0.007252,0.015792,0.039353,3024
2019-09-30,"54025","WI","Minneapolis-St. Paul-Bloomington","Saint Croix County","Somerset",11421,1379,0.014208,0.026688,0.039235,1329
2019-09-30,"99001","WA","Spokane-Spokane Valley","Spokane County","Airway Heights",11422,1212,0.003429,0.023781,0.056418,1386
2019-09-30,"15946","PA","Johnstown","Cambria County","Portage Township",11423,660,-0.010073,-0.031183,-0.034823,1681
2019-09-30,"12184","NY","Hudson","Columbia County","Town of Kinderhook",11424,1815,0.013484,0.052817,0.072194,2621
2019-09-30,"19365","PA","Philadelphia-Camden-Wilmington","Chester County","Parkesburg",11425,1465,-0.000778,0.008063,0.01341,2682
2019-09-30,"56283","MN",,"Redwood County","Redwood Falls",11426,971,-0.010162,-0.022905,-0.113956,1449
2019-09-30,"95019","CA","Santa Cruz-Watsonville","Santa Cruz County","Freedom",11427,2761,-0.009917,-0.01918,0.006062,1089
2019-09-30,"28789","NC","Cullowhee","Jackson County","Whittier",11428,1168,-0.005568,0.005075,0.020482,1970
2019-09-30,"03903","ME","Portland-South Portland","York County","Eliot",11429,1820,0.011341,0.052219,0.007119,2715
2019-09-30,"14085","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Town of Hamburg",11430,1004,0.014233,0.050973,-0.01182,3151
2019-09-30,"18106","PA","Allentown-Bethlehem-Easton","Lehigh County","Lower Macungie Township",11431,1321,0.007495,0.00061,0.000475,2510
2019-09-30,"37380","TN","Chattanooga","Marion County","South Pittsburg",11432,1010,0.006358,0.036055,0.132793,2159
2019-09-30,"46933","IN","Marion","Grant County","Gas City",11433,691,-0.002054,-0.016451,-0.047017,2401
2019-09-30,"57032","SD","Sioux Falls","Lincoln County","Harrisburg",11434,1019,-0.002676,0.024319,-0.009618,1110
2019-09-30,"70374","LA","Houma-Thibodaux","Lafourche Parish","Lockport",11435,983,0.018403,0.045397,-0.165474,1297
2019-09-30,"12986","NY","Malone","Franklin County","Town of Tupper Lake",11436,1532,-0.000168,0.006351,0.037025,2534
2019-09-30,"40311","KY",,"Nicholas County","Carlisle",11437,905,0.001552,-0.000436,0.014213,1222
2019-09-30,"23523","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",11438,1062,-0.027877,-0.002935,-0.045196,1849
2019-09-30,"64730","MO","Kansas City","Bates County","Butler",11439,823,0.001579,0.00669,0.04357,2662
2019-09-30,"06878","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",11440,3154,0.000622,0.023421,0.006777,4835
2019-09-30,"01566","MA","Worcester","Worcester County","Sturbridge",11441,1376,0.004797,0.000288,0.025135,2516
2019-09-30,"78073","TX","San Antonio-New Braunfels","Bexar County","San Antonio",11442,1256,-0.002653,-0.001228,0.008857,1408
2019-09-30,"63133","MO","St. Louis","Saint Louis County","Pagedale",11443,863,-0.001764,0.007931,-0.012426,2850
2019-09-30,"75140","TX",,"Van Zandt County","Grand Saline",11444,1020,-0.014237,-0.024987,-0.171276,2683
2019-09-30,"98672","WA",,"Klickitat County","White Salmon",11445,1727,-0.00123,0.006598,-0.009421,2304
2019-09-30,"19343","PA","Philadelphia-Camden-Wilmington","Chester County","Glenmoore",11446,1716,0.004114,0.013292,-0.016821,2737
2019-09-30,"07624","NJ","New York-Newark-Jersey City","Bergen County","Closter",11447,2357,-0.006837,-0.010066,-0.02965,2814
2019-09-30,"15748","PA","Indiana","Indiana County","Center Township",11448,789,-0.002649,-0.008168,-0.030226,2522
2019-09-30,"44287","OH","Wooster","Wayne County","West Salem",11449,813,0.024789,0.0508,-0.030976,2601
2019-09-30,"54728","WI",,"Barron County","Chetek",11450,943,-0.002076,-0.024107,0.015348,652
2019-09-30,"37419","TN","Chattanooga","Hamilton County","Chattanooga",11451,1279,0.006414,0.029625,0.047614,2782
2019-09-30,"17061","PA","Harrisburg-Carlisle","Dauphin County","Upper Paxton Township",11452,954,-0.009102,0.004777,0.05738,2625
2019-09-30,"53954","WI","Madison","Columbia County","Pardeeville",11453,978,0.002491,-0.001062,0.014063,739
2019-09-30,"70648","LA",,"Allen Parish","Kinder",11454,1104,-0.01088,-0.035861,-0.000456,82
2019-09-30,"08734","NJ","New York-Newark-Jersey City","Ocean County","Lacey Township",11455,1689,-0.00023,0.00471,0.017035,3127
2019-09-30,"04280","ME","Lewiston-Auburn","Androscoggin County","Sabattus",11456,1065,-0.007569,-0.01289,-0.063317,1515
2019-09-30,"43617","OH","Toledo","Lucas County","Toledo",11457,1146,0.000558,0.005785,0.096423,3110
2019-09-30,"06807","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",11458,3045,0.004131,0.032246,0.056793,4512
2019-09-30,"29479","SC","Charleston-North Charleston","Berkeley County","Saint Stephen",11459,1388,0.006044,-0.010729,-0.000006,778
2019-09-30,"71639","AR",,"Desha County","Dumas",11460,783,0.000085,0.001205,0.023178,216
2019-09-30,"27316","NC","Greensboro-High Point","Randolph County","Ramseur",11461,718,-0.0146,-0.033285,-0.099243,2051
2019-09-30,"48350","MI","Detroit-Warren-Dearborn","Oakland County","Springfield",11462,1699,0.008613,0.04032,-0.002908,3150
2019-09-30,"97227","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",11463,1769,0.015634,0.070708,0.051464,2031
2019-09-30,"19070","PA","Philadelphia-Camden-Wilmington","Delaware County","Ridley Township",11464,1390,0.01792,0.027895,0.07708,2505
2019-09-30,"73117","OK","Oklahoma City","Oklahoma County","Oklahoma City",11465,834,0.003159,0.004975,0.049677,2525
2019-09-30,"08270","NJ","Ocean City","Cape May County","Woodbine",11466,1439,-0.017429,0.019936,-0.045189,3904
2019-09-30,"80723","CO","Fort Morgan","Morgan County","Brush",11467,1308,-0.007027,-0.034816,-0.026079,1561
2019-09-30,"04462","ME","Bangor","Penobscot County","Millinocket",11468,1066,0.014765,0.035516,0.028341,651
2019-09-30,"48880","MI","Alma","Gratiot County","Saint Louis",11469,833,0.010797,0.042648,0.025007,454
2019-09-30,"34291","FL","North Port-Sarasota-Bradenton","Sarasota County","North Port",11470,1661,-0.007907,-0.011596,-0.030118,3544
2019-09-30,"81647","CO","Glenwood Springs","Garfield County","New Castle",11471,1758,0.019474,0.057169,0.038973,2687
2019-09-30,"01568","MA","Worcester","Worcester County","Upton",11472,1833,0.006529,0.027531,0.122564,5179
2019-09-30,"39341","MS",,"Noxubee County","Macon",11473,806,-0.001923,-0.000937,-0.116087,1753
2019-09-30,"36024","AL","Montgomery","Elmore County","Eclectic",11474,1253,0.011779,0.045474,0.024436,2894
2019-09-30,"55013","MN","Minneapolis-St. Paul-Bloomington","Chisago County","Chisago City",11475,1423,0.000512,-0.007875,-0.047124,2729
2019-09-30,"17777","PA","Sunbury","Northumberland County","Delaware Township",11476,754,-0.008928,-0.027113,-0.023815,174
2019-09-30,"18433","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County","Scott Township",11477,1084,0.003234,0.030764,0.04673,221
2019-09-30,"04009","ME","Portland-South Portland","Cumberland County","Bridgton",11478,1557,-0.00331,-0.000341,-0.061819,1877
2019-09-30,"44311","OH","Akron","Summit County","Akron",11479,667,0.006594,0.02536,0.020005,1957
2019-09-30,"51537","IA",,"Shelby County","Harlan",11480,931,0.001673,0.023439,0.039265,2630
2019-09-30,"48622","MI",,"Clare County","Farwell",11481,888,0.000804,0.005792,0.022459,347
2019-09-30,"97394","OR","Newport","Lincoln County","Waldport",11482,1537,0.006199,0.01747,0.052288,2827
2019-09-30,"95658","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Newcastle",11483,2323,0.010103,0.049113,0.046676,2229
2019-09-30,"26037","WV","Weirton-Steubenville","Brooke County","Follansbee",11484,749,-0.005227,-0.014401,0.012979,2647
2019-09-30,"42029","KY",,"Marshall County","Calvert City",11485,907,0.002628,0.009306,0.013149,89
2019-09-30,"66220","KS","Kansas City","Johnson County","Lenexa",11486,1715,0.005324,0.011457,0.004498,3076
2019-09-30,"18224","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County","Freeland",11487,961,-0.010412,0.04101,0.075976,185
2019-09-30,"28114","NC","Forest City","Rutherford County","Mooresboro",11488,968,-0.040915,-0.027505,0.021162,2813
2019-09-30,"79906","TX","El Paso","El Paso County","El Paso",11489,1056,-0.027278,-0.068823,-0.113363,8
2019-09-30,"79922","TX","El Paso","El Paso County","El Paso",11490,1088,0.020004,0.03348,0.020983,2916
2019-09-30,"20841","MD","Washington-Arlington-Alexandria","Montgomery County","Boyds",11491,1871,0.011984,0.032195,-0.019192,2927
2019-09-30,"45656","OH","Jackson","Jackson County","Oak Hill",11492,859,0.000569,0.009664,0.016293,1904
2019-09-30,"51250","IA",,"Sioux County","Sioux Center",11493,957,-0.001874,-0.020118,-0.032534,2592
2019-09-30,"02379","MA","Boston-Cambridge-Newton","Plymouth County","West Bridgewater",11494,1884,0.006636,0.018158,-0.003462,2543
2019-09-30,"43502","OH","Toledo","Fulton County","Archbold",11495,1049,-0.001756,0.012405,0.114071,2041
2019-09-30,"41097","KY","Cincinnati","Grant County","Williamstown",11496,973,0.006845,0.033297,0.014578,2053
2019-09-30,"28383","NC","Lumberton","Robeson County","Rowland",11497,724,0.01361,0.039642,-0.054225,1454
2019-09-30,"42127","KY","Glasgow","Barren County","Cave City",11498,891,0.005275,0.027177,0.029487,1138
2019-09-30,"49346","MI","Big Rapids","Mecosta County","Stanwood",11499,960,0.013382,0.053392,0.051421,836
2019-09-30,"46783","IN","Huntington","Huntington County","Roanoke",11500,1067,0.012316,0.024687,0.049399,2869
2019-09-30,"03304","NH","Concord","Merrimack County","Bow",11501,1747,0.044518,0.079545,0.129662,3278
2019-09-30,"49677","MI",,"Osceola County","Reed City",11502,932,0.002892,0.010484,0.087254,426
2019-09-30,"76258","TX","Dallas-Fort Worth-Arlington","Denton County","Pilot Point",11503,1492,-0.006669,-0.025211,-0.058556,2084
2019-09-30,"55734","MN","Duluth","Saint Louis County","Eveleth",11504,821,0.007753,0.027319,0.049135,2390
2019-09-30,"86325","AZ","Prescott","Yavapai County","Cornville",11505,1522,0.001185,0.007745,0.053754,2415
2019-09-30,"08102","NJ","Philadelphia-Camden-Wilmington","Camden County","Camden",11506,1181,0.009335,0.000582,-0.022254,1582
2019-09-30,"33036","FL","Key West","Monroe County","Islamorada",11507,3484,-0.001105,-0.002156,0.034392,3779
2019-09-30,"90290","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Topanga",11508,3124,0.004013,0.000432,-0.057829,2549
2019-09-30,"31714","GA",,"Turner County","Ashburn",11509,875,0.003399,0.008784,-0.025868,1857
